"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr17",37224967,37225367,401,"*","1700031A10Rik",0.323711544654387,0.996794395859232,0.423449527013043,"Gain",-9317,"Distal Intergenic",4.68122383140523,4.35699320352666,4.94579122019222
"chr1",191639507,191639907,401,"*","1700034H15Rik",0.00609342808356325,0.999511467435947,0.9846562948026,"Gain",0,"Promoter (<=1kb)",6.3026731455996,6.16159990094665,6.4311720626984
"chr3",85102407,85102807,401,"*","1700036G14Rik",0.402994331953414,0.993588564713271,0.311014397683826,"Gain",-122019,"Distal Intergenic",4.79942011844682,4.4269165040807,5.09521264948906
"chr19",44824191,44824591,401,"*","1700039E22Rik",-0.0876771047168112,0.999511467435947,0.852971633420847,"Loss",0,"Promoter (<=1kb)",3.94978184419558,3.85955453677392,4.03469686847707
"chr14",57835339,57835739,401,"*","1700039M10Rik",0.19248635272431,0.996794395859232,0.691304578455221,"Gain",26268,"Exon (NM_001368697/57258, exon 15 of 24)",3.88816023744202,3.64134780252174,4.09885283476131
"chr1",152809693,152810093,401,"*","1700040K01Rik",0.363315870899875,0.996794395859232,0.38373766438348,"Gain",-463,"Promoter (<=1kb)",4.52548521944915,4.17707836055918,4.8059059411317
"chr16",76773848,76774248,401,"*","1700041M19Rik",-0.216800528292411,0.996794395859232,0.609357938150924,"Loss",33521,"Distal Intergenic",4.38099336350051,4.35815643540922,4.40347442365522
"chr4",57369962,57370362,401,"*","1700042G15Rik",0.660456307060845,0.927810250912514,0.0672651593777301,"Gain",-5670,"Distal Intergenic",5.41863356993053,4.88260974274863,5.80856478640158
"chr14",118608718,118609118,401,"*","1700044C05Rik",-0.328157040684751,0.993412211891505,0.216454475431162,"Loss",5428,"Intron (NR_045624/73306, intron 3 of 5)",7.87845062046357,7.91052119265359,7.84565089184234
"chr18",49654582,49654982,401,"*","1700044K03Rik",-0.871225872269519,0.927810250912514,0.0688057104553916,"Loss",-1374,"Promoter (1-2kb)",3.92289349637481,4.19795493939365,3.58273473614501
"chr4",150939311,150939711,401,"*","1700045H11Rik",0.220706696303838,0.996794395859232,0.435401728307409,"Gain",0,"Promoter (<=1kb)",7.40709082332653,7.14469338509006,7.62902809556515
"chr8",26566128,26566528,401,"*","1700047A11Rik",0.262536101034177,0.996794395859232,0.542791940105739,"Gain",-6109,"Intron (NM_207659/320191, intron 6 of 21)",4.34634463401395,4.05850269392031,4.58619913851127
"chr15",11971927,11972327,401,"*","1700047G03Rik",-0.365635975032727,0.996794395859232,0.321581228016822,"Loss",4779,"Distal Intergenic",5.1640201435668,5.21481650595473,5.11136979793968
"chr1",182136794,182137194,401,"*","1700047M11Rik",0.182718145862502,0.996794395859232,0.651299007433341,"Gain",8395,"Distal Intergenic",4.68033513368083,4.43952737167037,4.8866390793036
"chr16",92111142,92111542,401,"*","1700048M11Rik",0.597420696422594,0.99184698078204,0.169696555656488,"Gain",-1788,"Promoter (1-2kb)",4.36479315965561,3.8685903135718,4.73331531838213
"chr9",121757527,121757927,401,"*","1700048O20Rik",-0.19703439076584,0.996794395859232,0.547962080319339,"Loss",-8414,"Distal Intergenic",5.98749014688385,5.9540875114199,6.02013688137592
"chr6",147508195,147508595,401,"*","1700049E15Rik",-0.204428821131236,0.996794395859232,0.566705966389559,"Loss",-83144,"Exon (NM_001355714/67015, exon 13 of 14)",5.37243778753678,5.34293891867137,5.40134555738087
"chr6",100540690,100541090,401,"*","1700049E22Rik",0.734597869487909,0.889758009648548,0.0490923064677119,"Gain",36329,"Distal Intergenic",5.23169895807664,4.64628924293924,5.64696001258812
"chr6",134224257,134224657,401,"*","1700051K13Rik",-0.198595292582314,0.996794395859232,0.50226426810989,"Loss",1116,"Promoter (1-2kb)",6.9891887539026,6.95649085893351,7.02116196321637
"chr12",80941954,80942354,401,"*","1700052I22Rik",0.192706037154369,0.996794395859232,0.587738392509585,"Gain",28867,"Distal Intergenic",5.42727387147136,5.18089401001343,5.63765136787019
"chr11",105071923,105072323,401,"*","1700052K11Rik",0.349542735586312,0.993412211891505,0.226745664474172,"Gain",0,"Promoter (<=1kb)",7.24720676946096,6.90820961230266,7.52150937796172
"chr19",53076242,53076642,401,"*","1700054A03Rik",-0.251003424028876,0.996794395859232,0.547572716051969,"Loss",11559,"Distal Intergenic",4.46504727227573,4.45953858112892,4.47053500938543
"chr6",112184167,112184567,401,"*","1700054K19Rik",0.347947876860805,0.996794395859232,0.405166988813528,"Gain",-3102,"Distal Intergenic",4.51246575894696,4.17343638879896,4.78678942468494
"chr2",118133807,118134207,401,"*","1700054M17Rik",-0.470246077450099,0.993500264254648,0.269699150319146,"Loss",-1188,"Promoter (1-2kb)",4.36078231959366,4.46181053272741,4.25214303371682
"chr6",134769036,134769436,401,"*","1700055D16Rik",0.00130293247289827,0.999941882055106,0.996749871597457,"Gain",0,"Promoter (<=1kb)",6.23641754823821,6.09797110442994,6.36273372654433
"chr1",183757368,183757768,401,"*","1700056E22Rik",-0.0788897866145343,0.999511467435947,0.848550993958406,"Loss",8427,"Distal Intergenic",4.52766028234756,4.4326444606331,4.61680316701104
"chr2",51370705,51371105,401,"*","1700057H21Rik",-0.428121128406982,0.996794395859232,0.334000869829606,"Loss",-42793,"Distal Intergenic",4.19979815458392,4.28123052413754,4.11349294985307
"chr6",143567603,143568003,401,"*","1700060C16Rik",-0.186198320205261,0.996794395859232,0.632822664308233,"Loss",29011,"Intron (NR_045732/73425, intron 2 of 4)",4.84441984494065,4.80568758080746,4.88213938726231
"chr2",158045984,158046384,401,"*","1700060C20Rik",0.288277373600187,0.996794395859232,0.477685904832248,"Gain",12056,"Intron (NM_001131021/228846, intron 10 of 15)",4.65993308825073,4.35699320352666,4.91016840841386
"chr3",116935518,116935918,401,"*","1700061I17Rik",-0.130533415114568,0.996794395859232,0.716805004297243,"Loss",-64104,"Distal Intergenic",5.31741692736163,5.24964107325428,5.38215112262435
"chr11",23099795,23100195,401,"*","1700061J23Rik",-0.10958747814086,0.998167634057098,0.788882293647733,"Loss",-1945,"Promoter (1-2kb)",4.56897892065991,4.49029731453837,4.64359041362446
"chr9",41118724,41119124,401,"*","1700063D05Rik",-0.0666954874897615,0.99938667979736,0.82357132493684,"Loss",1273,"Promoter (1-2kb)",6.88912346455741,6.78742678786741,6.98412109502397
"chr6",122364606,122365006,401,"*","1700063H04Rik",0.0174747061589444,0.999511467435947,0.950969676418219,"Gain",-3332,"Distal Intergenic",7.35077079982601,7.20346792652306,7.48441726632814
"chr12",99594086,99594486,401,"*","1700064M15Rik",-0.0343859582674628,0.999511467435947,0.899877569549912,"Loss",0,"Promoter (<=1kb)",7.6567911062509,7.53772398680224,7.76677627518783
"chr9",95739480,95739880,401,"*","1700065D16Rik",-0.0136240134959825,0.999511467435947,0.961203862232634,"Loss",0,"Promoter (<=1kb)",7.46056837029466,7.33025434837285,7.58008051040002
"chr6",35346587,35346987,401,"*","1700065J11Rik",0.195658487892674,0.996794395859232,0.667718545401487,"Gain",38806,"Distal Intergenic",4.10556297788761,3.8569778537612,4.31754515719183
"chr1",39886200,39886600,401,"*","1700066B17Rik",-0.00926801539988148,0.999511467435947,0.974593486548588,"Loss",0,"Promoter (<=1kb)",7.1517849965521,7.01909883608738,7.27328908483441
"chr16",79674987,79675387,401,"*","1700066C05Rik",-0.289056955372019,0.996794395859232,0.468695802108994,"Loss",-120877,"Distal Intergenic",4.72173256874225,4.73515379875204,4.70818530918009
"chr13",58296467,58296867,401,"*","1700066J03Rik",-0.0131362362572336,0.999511467435947,0.975788810799557,"Loss",1704,"Promoter (1-2kb)",4.31006270248362,4.17950833189519,4.42977694428282
"chr1",88943512,88943912,401,"*","1700067G17Rik",0.36195511053321,0.993588564713271,0.282646289762922,"Gain",0,"Promoter (<=1kb)",5.83304114293976,5.48621905026422,6.11243606583351
"chr5",113862528,113862928,401,"*","1700069L16Rik",1.76273753386967,0.328828652698259,0.000554616617986729,"Gain",0,"Promoter (<=1kb)",4.06034318417188,2.70318319471791,4.74709024888934
"chr17",43917630,43918030,401,"*","1700071M16Rik",0.0649442029622577,0.999511467435947,0.872372334241764,"Gain",-15230,"Intron (NM_013737/27226, intron 9 of 11)",4.66623488682435,4.49255068143065,4.82123830671092
"chr9",58308971,58309371,401,"*","1700072B07Rik",-0.417585979919698,0.993412211891505,0.182516490980588,"Loss",31184,"Distal Intergenic",6.42558022718728,6.50086631419426,6.34614803096379
"chr6",120544431,120544831,401,"*","1700072O05Rik",0.106322201734531,0.996794395859232,0.720852614894835,"Gain",12674,"Intron (NR_045733/73505, intron 2 of 3)",6.95279747708421,6.75602954860514,7.12592101422239
"chr6",145319636,145320036,401,"*","1700073E17Rik",-0.300939040904881,0.996794395859232,0.510665373773575,"Loss",-13315,"Distal Intergenic",4.06754091801406,4.08727235185294,4.04753587512591
"chr4",127315668,127316068,401,"*","1700080G11Rik",1.02208398529448,0.930774720800942,0.0736549757429183,"Gain",-52566,"Distal Intergenic",3.49068861369123,2.70017401269551,3.99847022912733
"chr5",119196546,119196946,401,"*","1700081H04Rik",0.366822644253833,0.993588564713271,0.297604899127198,"Gain",-49355,"Distal Intergenic",5.52242799118597,5.17252056618204,5.80381830121527
"chr12",71423640,71424040,401,"*","1700083H02Rik",-1.14357443627887,0.76157737588213,0.0146381457695651,"Loss",6942,"Distal Intergenic",4.04051379910634,4.4177666952134,3.52827535275451
"chr2",30127418,30127818,401,"*","1700084E18Rik",0.561948770606716,0.904331458126662,0.0579604414290139,"Gain",0,"Promoter (<=1kb)",7.07537217314583,6.60407527256333,7.43003207997146
"chr15",33389873,33390273,401,"*","1700084J12Rik",-0.861443862019377,0.810360864356235,0.0215782183583302,"Loss",15812,"Intron (NM_018755/54381, intron 6 of 8)",5.11384222669268,5.38334415579962,4.78215815688494
"chr12",83086545,83086945,401,"*","1700085C21Rik",0.72050038864287,0.963018069500964,0.102002733735884,"Gain",-100616,"Intron (NM_001310478/50779, intron 3 of 17)",4.32206167874986,3.74463725423882,4.73331531838213
"chr12",74239286,74239686,401,"*","1700086L19Rik",0.0786993392086891,0.999511467435947,0.842543027290532,"Gain",-91364,"Intron (NM_001364281/238266, intron 3 of 7)",4.75888104698597,4.57747448771578,4.92000404718878
"chr18",38383121,38383521,401,"*","1700086O06Rik",0.0881602657462601,0.997059226673441,0.745776881241032,"Gain",0,"Promoter (<=1kb)",7.70488165697612,7.51835552666142,7.87002946939518
"chr15",79025312,79025712,401,"*","1700088E04Rik",0.095862664523018,0.998167634057098,0.782504859833755,"Gain",0,"Promoter (<=1kb)",5.57952925875355,5.38855396071579,5.74815420504903
"chr8",78356775,78357175,401,"*","1700092C02Rik",0.110340909785614,0.998167634057098,0.779359604916353,"Gain",5974,"Distal Intergenic",4.809269023,4.61003404649725,4.98429877107751
"chr11",114096043,114096443,401,"*","1700092K14Rik",0.00913854141968721,0.999511467435947,0.984295477020221,"Gain",6959,"Distal Intergenic",4.04420181469049,3.90146397389895,4.17408016733013
"chr6",52454405,52454805,401,"*","1700094M24Rik",0.534822494713068,0.977936951651473,0.123006569879218,"Gain",-14631,"Distal Intergenic",5.66935319823822,5.21481650595473,6.01447192610709
"chr7",108958036,108958436,401,"*","1700095J03Rik",-0.373050314744884,0.993588564713271,0.284955840282213,"Loss",-79389,"Intron (NM_001355145/117229, intron 1 of 10)",5.53102438860005,5.58527434331029,5.47465448542578
"chr6",30326070,30326470,401,"*","1700095J07Rik",0.406540998815456,0.996794395859232,0.372933611672009,"Gain",21456,"Intron (NR_166056/115490402, intron 1 of 1)",4.13048861435237,3.755112378097,4.4280858134082
"chr4",137835006,137835406,401,"*","1700095J12Rik",0.552712500874113,0.993412211891505,0.212000011296251,"Gain",30423,"Intron (NM_001369131/230861, intron 9 of 9)",4.27565654196453,3.80826015163681,4.62811147868226
"chr7",3951225,3951625,401,"*","1700095K22Rik",-0.704136658372848,0.99184698078204,0.159851423055425,"Loss",-32484,"Distal Intergenic",3.75707618558549,3.96341134779903,3.51622586465381
"chr11",109238498,109238898,401,"*","1700096J18Rik",1.37279873694802,0.405404358116521,0.0010661976293391,"Gain",805,"Promoter (<=1kb)",4.79937553891573,3.755112378097,5.39879570008851
"chr5",25734497,25734897,401,"*","1700096K18Rik",0.158527255005214,0.996794395859232,0.502545135104217,"Gain",-119,"Promoter (<=1kb)",8.9152419665736,8.68885012686095,9.11087934913642
"chr8",88434744,88435144,401,"*","1700096P03Rik",0.568412461722585,0.993412211891505,0.176214544166587,"Gain",-65906,"Intron (NM_001310520/94187, intron 3 of 5)",4.52568370937261,4.04852644282713,4.88363902339754
"chr13",102897803,102898203,401,"*","1700099I09Rik",-0.131758522089809,0.996794395859232,0.721127724258633,"Loss",1040,"Promoter (1-2kb)",5.16097576620166,5.09385266527708,5.22511423428585
"chr6",129522096,129522496,401,"*","1700101I11Rik",-0.0777793280175097,0.999511467435947,0.844827906939336,"Loss",-11849,"Distal Intergenic",4.74409780337535,4.64845917668936,4.83378863504841
"chr12",54303550,54303950,401,"*","1700104L18Rik",1.10146717947965,0.871976875086699,0.0367537117362474,"Gain",23149,"Distal Intergenic",3.75181904269646,2.90523136620633,4.28179138108591
"chr19",7360213,7360613,401,"*","1700105P06Rik",0.116140033041434,0.996794395859232,0.700440452948635,"Gain",0,"Promoter (<=1kb)",6.81748358009725,6.61516105101381,6.99489086312569
"chr14",76911308,76911708,401,"*","1700108F19Rik",0.109298618357417,0.996985550496979,0.742944199614395,"Gain",-3300,"Distal Intergenic",5.87525964618971,5.67673761424305,6.04973911774448
"chr14",122461128,122461528,401,"*","1700108J01Rik",0.058496115294955,0.999511467435947,0.849498689273375,"Gain",9522,"Intron (NM_029556/69634, intron 1 of 7)",6.61982725006741,6.44984667496318,6.77187480090071
"chr14",61531783,61532183,401,"*","1700109G14Rik",0.357481006332676,0.996794395859232,0.333713745077828,"Gain",10600,"Exon (NR_033788/67355, exon 2 of 3)",5.20382665505372,4.85945613510352,5.48163104341153
"chr17",10545489,10545889,401,"*","1700110C19Rik",-0.287138445457307,0.996794395859232,0.397896032601902,"Loss",1958,"Promoter (1-2kb)",5.71246205655015,5.72459248193534,5.70022877100744
"chr9",40244975,40245375,401,"*","1700110K17Rik",0.0986510686654277,0.99938667979736,0.806204994587045,"Gain",207,"Promoter (<=1kb)",4.68521416850222,4.49255068143065,4.85515348799372
"chr3",28835188,28835588,401,"*","1700112D23Rik",0.0427242781982597,0.999511467435947,0.871327546170679,"Gain",0,"Promoter (<=1kb)",7.94255542260252,7.78134370204344,8.08754980217846
"chr1",184294418,184294818,401,"*","1700112H15Rik",-0.114869402570346,0.997059226673441,0.74510290499226,"Loss",-4530,"Distal Intergenic",5.43536859985082,5.35933344234071,5.50759626552238
"chr5",77177609,77178009,401,"*","1700112J05Rik",0.240292303002184,0.996794395859232,0.611336571713643,"Gain",-10899,"Intron (NM_027970/71868, intron 1 of 8)",3.98016837113821,3.70527117755055,4.21097488643842
"chr7",66866829,66867229,401,"*","1700112J16Rik",0.304939857729218,0.996794395859232,0.435894084897416,"Gain",4977,"Intron (NR_131044/76628, intron 2 of 2)",4.87036384750405,4.55755044790893,5.12728964009041
"chr3",88085216,88085616,401,"*","1700113A16Rik",-0.048709646432211,0.999511467435947,0.852775068815552,"Loss",-124,"Promoter (<=1kb)",7.98067685306675,7.86932157195601,8.08404957103367
"chr10",71054057,71054457,401,"*","1700113B09Rik",0.33421794448233,0.996794395859232,0.41456979441101,"Gain",16482,"Distal Intergenic",4.6118441615137,4.28123052413754,4.88064001431642
"chr10",86930183,86930583,401,"*","1700113H08Rik",-0.0693704015003283,0.999511467435947,0.841880513664669,"Loss",36273,"Intron (NM_029685/76640, intron 2 of 5)",5.55219595181233,5.45200372238881,5.6458795975918
"chr16",50580282,50580682,401,"*","1700116B05Rik",-0.00706890375848868,0.999511467435947,0.983364599000747,"Loss",-23090,"Distal Intergenic",5.73451237763711,5.60064318779825,5.85700763875755
"chr16",34722650,34723050,401,"*","1700119H24Rik",0.59627199917871,0.993412211891505,0.225833984571277,"Gain",36649,"Intron (NM_139300/107589, intron 11 of 31)",3.88177550074523,3.38541997904345,4.25038149457891
"chr7",134797331,134797731,401,"*","1700120G07Rik",-0.209642741313995,0.996794395859232,0.506931642033597,"Loss",0,"Promoter (<=1kb)",6.33192838250021,6.30493371942604,6.35842720463613
"chrX",103803876,103804276,401,"*","1700121L16Rik",-0.119064281190596,0.997835647451624,0.758606078324391,"Loss",-56106,"Distal Intergenic",4.88150558462637,4.807762214041,4.95166215841116
"chr19",37461030,37461430,401,"*","1700122C19Rik",0.325000231387182,0.996794395859232,0.487595403017143,"Gain",7328,"Distal Intergenic",4.02683341082774,3.70129575761891,4.29226918142293
"chr17",48350286,48350686,401,"*","1700122O11Rik",0.435069034145624,0.993412211891505,0.202588383820729,"Gain",-1184,"Promoter (1-2kb)",5.75723154635703,5.36544877160046,6.06502472904337
"chr7",125835284,125835684,401,"*","1700123J17Rik",-0.0397338175754174,0.999511467435947,0.921775284665217,"Loss",1092,"Promoter (1-2kb)",4.64429905472881,4.52819707763837,4.75174955168101
"chr4",11989333,11989733,401,"*","1700123M08Rik",0.360022656097878,0.996794395859232,0.45399389868739,"Gain",22759,"Intron (NR_040577/100503636, intron 4 of 4)",3.93680374970983,3.5898176646683,4.21630490888308
"chr4",10439964,10440364,401,"*","1700123O12Rik",0.158121921287733,0.996794395859232,0.669151722743186,"Gain",357438,"Distal Intergenic",5.15823228907356,4.93175565056755,5.35393296000896
"chr16",5775360,5775760,401,"*","1700123O21Rik",0.226689519007666,0.996794395859232,0.638168575595823,"Gain",-17691,"Intron (NM_001359723/268859, intron 1 of 15)",3.90556264378392,3.63867946927738,4.13069791285812
"chr10",18970039,18970439,401,"*","1700124M09Rik",0.173058087723422,0.996794395859232,0.583250680318087,"Gain",-7084,"Distal Intergenic",6.38366084077887,6.14880656481863,6.58558217278103
"chr3",27216479,27216879,401,"*","1700125G22Rik",0.424519078102679,0.996794395859232,0.366171350352811,"Gain",8304,"Distal Intergenic",4.03199611970346,3.64535527496006,4.33661400194768
"chr8",68909144,68909544,401,"*","1700125H03Rik",0.206815931717794,0.996794395859232,0.622387843058805,"Gain",88033,"Intron (NM_001364256/234356, intron 5 of 10)",4.46124000623932,4.2063533382371,4.67778431295312
