"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr6",117733141,117733541,401,"*","1700030F04Rik",0.547404622744102,0.790392284325639,0.199241533399608,"Gain",-4411,"Distal Intergenic",4.37471432751777,4.04356511051864,4.64386356686358
"chr8",117705516,117705916,401,"*","1700030J22Rik",0.132887557880451,0.931395070856137,0.573502067419782,"Gain",0,"Promoter (<=1kb)",8.53085119876466,8.43674846817495,8.61918993670131
"chr3",136169655,136170055,401,"*","1700030L20Rik",-0.384962508416016,0.868977793779022,0.356695744793829,"Loss",-14545,"Distal Intergenic",4.42718156629992,4.58617766801266,4.24846736647653
"chr17",37224958,37225358,401,"*","1700031A10Rik",0.512409972293885,0.834237464101612,0.272492570621303,"Gain",-9326,"Distal Intergenic",4.06687896055399,3.75639148701604,4.32223557006441
"chr12",52641152,52641552,401,"*","1700031P21Rik",-0.171541765694479,0.93423025576043,0.589206403386463,"Loss",7553,"Distal Intergenic",5.53820605176449,5.59815492254753,5.47565769442241
"chr1",191639537,191639937,401,"*","1700034H15Rik",0.341048561239145,0.764062188871504,0.163664888975458,"Gain",0,"Promoter (<=1kb)",6.62539462593697,6.41669258360452,6.80768598355163
"chr6",146865853,146866253,401,"*","1700034J05Rik",-0.0908108971523378,0.970087513678161,0.795691407097802,"Loss",-9934,"Intron (NM_001170433/67533, intron 2 of 27)",5.17106022248809,5.19171714767836,5.15010322372238
"chr3",85102332,85102732,401,"*","1700036G14Rik",1.34234548083902,0.364327377671507,0.0078379735868735,"Gain",-122094,"Distal Intergenic",3.95408333986775,3.08732260791848,4.49175042496129
"chr14",57813943,57814343,401,"*","1700039M10Rik",-0.242018719099425,0.928556775271889,0.555052597791852,"Loss",4872,"Distal Intergenic",4.49250434655108,4.58617766801266,4.39232392632791
"chr1",152809676,152810076,401,"*","1700040K01Rik",0.375256160254386,0.877776411953471,0.3789455051983,"Gain",-480,"Promoter (<=1kb)",4.35662337670575,4.12733942644798,4.55441558338283
"chr16",76773814,76774214,401,"*","1700041M19Rik",0.395876438770598,0.833466972095573,0.270278691626056,"Gain",33555,"Distal Intergenic",5.09817265489794,4.85751625295059,5.30436556632294
"chr4",57369982,57370382,401,"*","1700042G15Rik",-0.159398710628648,0.95117179523739,0.682131235991393,"Loss",-5690,"Distal Intergenic",4.72912852191379,4.78338662241403,4.67274982374336
"chr14",118608709,118609109,401,"*","1700044C05Rik",0.462194611549287,0.756094272935167,0.15182435167812,"Gain",5419,"Intron (NR_045624/73306, intron 3 of 5)",5.50837826546903,5.22919665838463,5.74219474656745
"chr18",49633845,49634245,401,"*","1700044K03Rik",1.20325159271357,0.412167592687957,0.0121281908121043,"Gain",-22111,"Distal Intergenic",4.08776774939211,3.32243128846262,4.58518478188834
"chr4",150939302,150939702,401,"*","1700045H11Rik",0.434210773051088,0.627700149724548,0.0597135937660583,"Gain",0,"Promoter (<=1kb)",7.93334235956562,7.67117159296183,8.15511757905395
"chr8",26566123,26566523,401,"*","1700047A11Rik",0.422648330451009,0.790557908728063,0.199781654047034,"Gain",-6114,"Intron (NM_207659/320191, intron 6 of 21)",5.42709731634692,5.17106195963498,5.64446954613007
"chr15",11966407,11966807,401,"*","1700047G03Rik",0.998453463763328,0.535999749633754,0.0288302509610583,"Gain",-341,"Promoter (<=1kb)",4.21040400944051,3.58831815623881,4.64365100233982
"chr1",182136898,182137298,401,"*","1700047M11Rik",0.400305047550812,0.827357750527741,0.258678984698018,"Gain",8499,"Distal Intergenic",5.14963046774503,4.9064376093323,5.35768140161828
"chr16",92111136,92111536,401,"*","1700048M11Rik",0.271561863948804,0.926472497332922,0.545953519862916,"Gain",-1782,"Promoter (1-2kb)",4.16947037358832,3.99896904083967,4.32193436636717
"chr9",121769615,121770015,401,"*","1700048O20Rik",-0.462154719202142,0.834321168761016,0.273496401627771,"Loss",3274,"Exon (NR_033553/69430, exon 4 of 5)",4.39301368548424,4.58582901726144,4.17039422777627
"chr6",147510727,147511127,401,"*","1700049E15Rik",-0.235623174617712,0.897111477226866,0.434194831712497,"Loss",-80612,"Intron (NM_001355714/67015, intron 13 of 13)",5.74010994684299,5.8304276929733,5.64375813923883
"chr6",100540700,100541100,401,"*","1700049E22Rik",0.291240683472123,0.898825397449147,0.440611233029359,"Gain",36339,"Distal Intergenic",4.88377255736375,4.70266206797293,5.04466201703222
"chr6",134224254,134224654,401,"*","1700051K13Rik",-0.0252446815091123,0.987574022864533,0.914934354063172,"Loss",1119,"Promoter (1-2kb)",6.84053754543628,6.82836811017333,6.85260518701293
"chr12",80964636,80965036,401,"*","1700052I22Rik",-0.84264118850418,0.631142918814526,0.0612883094967636,"Loss",6185,"Distal Intergenic",4.20930174387556,4.55422970478253,3.75509705668463
"chr11",105071988,105072388,401,"*","1700052K11Rik",0.117282043196171,0.938349426865718,0.608447453827624,"Gain",0,"Promoter (<=1kb)",7.75552030181144,7.66967957320603,7.83653905137344
"chr19",53048646,53049046,401,"*","1700054A03Rik",0.669034960526296,0.769697707746231,0.171932599262416,"Gain",-15637,"Distal Intergenic",3.93055732559549,3.52345249411338,4.24770479846992
"chr2",118138068,118138468,401,"*","1700054M17Rik",-0.0654876373867996,0.970087513678161,0.797428746152412,"Loss",2673,"Promoter (2-3kb)",6.40152059262047,6.40953628187615,6.39346011883416
"chr6",134773252,134773652,401,"*","1700055D16Rik",-0.255189243031713,0.842694279791313,0.292038053261323,"Loss",639,"Promoter (<=1kb)",6.67696775588378,6.7762907552609,6.57029790629387
"chr4",45013032,45013432,401,"*","1700055D18Rik",-0.229125002773129,0.863809863960147,0.341073122188841,"Loss",222,"Promoter (<=1kb)",6.71525037537329,6.80239293852059,6.62250386689864
"chr1",183759148,183759548,401,"*","1700056E22Rik",0.769884490677723,0.477501196628403,0.019468104237612,"Gain",6647,"Distal Intergenic",5.46813408831024,4.99956975770953,5.82125024427204
"chr2",51370755,51371155,401,"*","1700057H21Rik",0.645822454423959,0.464625034487486,0.0173515292930069,"Gain",-42843,"Distal Intergenic",6.18621681036319,5.79634718742791,6.49283070046655
"chr6",143606533,143606933,401,"*","1700060C16Rik",1.03399918197474,0.516475661314296,0.0255069646269803,"Gain",-9519,"Distal Intergenic",4.16996775084918,3.52345249411338,4.61482403412851
"chr2",158046018,158046418,401,"*","1700060C20Rik",0.127763460902667,0.96276743853008,0.74864047476486,"Gain",12090,"Intron (NM_001131021/228846, intron 10 of 15)",4.61401737380404,4.52231541086948,4.70023721367062
"chr3",116935568,116935968,401,"*","1700061I17Rik",0.282589091839312,0.928772578655167,0.559551997860858,"Gain",-64154,"Distal Intergenic",3.93008275092338,3.75320393708419,4.08762486205992
"chr11",23099802,23100202,401,"*","1700061J23Rik",0.112742185996734,0.969518230083926,0.784173118725522,"Gain",-1938,"Promoter (1-2kb)",4.47584864093817,4.39210960182803,4.5549926663963
"chr9",41118732,41119132,401,"*","1700063D05Rik",0.220023818576203,0.86389963841524,0.341772309675384,"Gain",1281,"Promoter (1-2kb)",7.05712225597474,6.91595663020093,7.18569780477733
"chr6",122364566,122364966,401,"*","1700063H04Rik",0.529260875759629,0.523585538382713,0.0268396773178124,"Gain",-3372,"Distal Intergenic",6.80030394484916,6.48172428918949,7.06110173250139
"chr5",91899095,91899495,401,"*","1700063O14Rik",-0.106801229659021,0.96576131714972,0.75903823902762,"Loss",15664,"Distal Intergenic",5.20005516626229,5.22859626537628,5.17093801813002
"chr12",99594037,99594437,401,"*","1700064M15Rik",0.00343807982439489,0.997832054563691,0.988136493180553,"Gain",0,"Promoter (<=1kb)",8.10823311124562,8.08151584732672,8.13446458104504
"chr9",95739440,95739840,401,"*","1700065D16Rik",-0.00265757447465102,0.998292625227176,0.990698335811643,"Loss",0,"Promoter (<=1kb)",7.49677848911904,7.47316346717636,7.52001318132841
"chr6",35346729,35347129,401,"*","1700065J11Rik",-0.127421297258244,0.966968968604985,0.771170879064341,"Loss",38948,"Distal Intergenic",4.24948000994861,4.28831146726606,4.20957438970132
"chr18",49955712,49956112,401,"*","1700065O20Rik",-0.676308297553621,0.686752008276735,0.0888427302218652,"Loss",-4689,"Distal Intergenic",4.6714959735515,4.95246841525505,4.32223557006441
"chr1",39886208,39886608,401,"*","1700066B17Rik",-0.0347573555194378,0.985860414049079,0.880172719678547,"Loss",0,"Promoter (<=1kb)",7.08520378245399,7.07782504570711,7.09254497223305
"chr16",79674918,79675318,401,"*","1700066C05Rik",0.13851177724977,0.933373146297357,0.586819596430115,"Gain",-120946,"Distal Intergenic",6.40987565550131,6.31269615389133,6.50092024811702
"chr13",58296285,58296685,401,"*","1700066J03Rik",0.900793108762866,0.537582537037409,0.0293665166093208,"Gain",1522,"Promoter (1-2kb)",4.55437458472636,3.99896904083967,4.9544033811777
"chr1",88943539,88943939,401,"*","1700067G17Rik",-0.124458327544445,0.936056948889881,0.59871932547083,"Loss",0,"Promoter (<=1kb)",6.83270993653566,6.86976463367011,6.79467836782676
"chr17",48391059,48391459,401,"*","1700067P10Rik",-0.428369136193311,0.860289080483204,0.329909852088844,"Loss",-8703,"Intron (NR_110485/320638, intron 1 of 2)",4.24725378189359,4.42552304186468,4.04380896467979
"chr5",113862497,113862897,401,"*","1700069L16Rik",-0.242210864148284,0.932703187308672,0.582765158168551,"Loss",0,"Promoter (<=1kb)",4.22928686112644,4.32317456474709,4.12886118830717
"chr11",81405910,81406310,401,"*","1700071K01Rik",0.141231523658271,0.942124592778884,0.632067069459249,"Gain",58055,"Intron (NM_001034013/11418, intron 1 of 9)",5.82688459150739,5.72819825293932,5.91925041739842
"chr17",43917601,43918001,401,"*","1700071M16Rik",0.671011521262233,0.75075669539978,0.147678901282226,"Gain",-15201,"Intron (NM_013737/27226, intron 9 of 11)",4.10888077291262,3.7009465398503,4.42653005984813
"chr9",58308984,58309384,401,"*","1700072B07Rik",-0.405064872151383,0.686636398613583,0.0887473358012924,"Loss",31197,"Distal Intergenic",6.80418144552996,6.97123460570606,6.61522035471772
"chr6",120544436,120544836,401,"*","1700072O05Rik",0.250778870662296,0.849445378854541,0.30453187653251,"Gain",12679,"Intron (NR_045733/73505, intron 2 of 3)",6.63283059915881,6.4747128504604,6.77531781774591
"chr6",145287550,145287950,401,"*","1700073E17Rik",0.362903669874558,0.769697707746231,0.171842192950469,"Gain",-45401,"Distal Intergenic",6.24321265158248,6.02197358958274,6.43499210452327
"chr4",127315679,127316079,401,"*","1700080G11Rik",0.421939823637389,0.852628077653618,0.313988046667098,"Gain",-52555,"Distal Intergenic",4.42640869557433,4.17006178528514,4.64400528368615
"chr5",119196598,119196998,401,"*","1700081H04Rik",0.29361045872018,0.855316031929396,0.319044204247266,"Gain",-49303,"Distal Intergenic",5.83912242063486,5.65702571974277,6.00078947330624
"chr12",71423654,71424054,401,"*","1700083H02Rik",-0.457920477036014,0.686752008276735,0.0890634066524685,"Loss",6928,"Distal Intergenic",6.18503404814822,6.37517853182818,5.96596902460974
"chr13",113256993,113257393,401,"*","1700084D21Rik",0.146581887858889,0.966961266038612,0.766961416726303,"Gain",-15217,"Distal Intergenic",3.8588485059236,3.75679024365063,3.95416156299361
"chr2",30127456,30127856,401,"*","1700084E18Rik",0.335011522752693,0.747723585452784,0.143475104881475,"Gain",0,"Promoter (<=1kb)",7.69446986493075,7.48932078832446,7.8740458225979
"chr15",33389931,33390331,401,"*","1700084J12Rik",0.0373553444794695,0.989073907507646,0.925067398113779,"Gain",15754,"Intron (NM_018755/54381, intron 6 of 8)",4.62931558008603,4.58513182364835,4.67218628532256
"chr12",83086541,83086941,401,"*","1700085C21Rik",0.0525697126839303,0.987482452231567,0.890789422997222,"Gain",-100612,"Intron (NM_001310478/50779, intron 3 of 17)",4.80848246690042,4.75641770709387,4.8587335484922
"chr12",74239277,74239677,401,"*","1700086L19Rik",-0.268120766241058,0.817518112779764,0.241630658430367,"Loss",-91373,"Intron (NM_001364281/238266, intron 3 of 7)",7.23847029140286,7.34374253276825,7.12490750183981
"chr18",38383116,38383516,401,"*","1700086O06Rik",0.343436150775751,0.73849324238423,0.132966601969351,"Gain",0,"Promoter (<=1kb)",7.55206609050738,7.34212487534131,7.73530173184791
"chr15",79025292,79025692,401,"*","1700088E04Rik",0.220369923388239,0.876028471025828,0.374530775436414,"Gain",0,"Promoter (<=1kb)",6.54374248447863,6.40233889674069,6.67251538542082
"chr8",78356763,78357163,401,"*","1700092C02Rik",0.823780474661339,0.608882712916423,0.0507322991466369,"Gain",5962,"Distal Intergenic",4.46024017883434,3.95528794254432,4.83354459962393
"chr11",114084845,114085245,401,"*","1700092K14Rik",0.496069641415744,0.704465275353283,0.103196043981553,"Gain",-3839,"Distal Intergenic",5.73048431585504,5.43134379713056,5.9781245525569
"chr6",52454409,52454809,401,"*","1700094M24Rik",-0.00116006395399864,0.999467764999194,0.996782931715625,"Loss",-14627,"Distal Intergenic",5.9186310962068,5.89425569177141,5.94260149349887
"chr7",108958033,108958433,401,"*","1700095J03Rik",0.458979603621624,0.814309781981644,0.237405519368542,"Gain",-79392,"Intron (NM_001355145/117229, intron 1 of 10)",4.76749679830612,4.48970863360224,5.00033600158873
"chr6",30336852,30337252,401,"*","1700095J07Rik",0.0922039576855243,0.954328944017384,0.693869647302744,"Gain",32238,"Distal Intergenic",6.92069678898215,6.84805076894619,6.9898594644573
"chr4",137859507,137859907,401,"*","1700095J12Rik",-0.0678743131363362,0.974381091008838,0.836289368117049,"Loss",5922,"Intron (NM_001256195/230861, intron 12 of 34)",5.41868227519975,5.42793288787906,5.40937196426478
"chr7",3960420,3960820,401,"*","1700095K22Rik",-0.631996552904701,0.693392014973517,0.0941061068334131,"Loss",-23289,"Distal Intergenic",4.90732444757306,5.17045208778907,4.58525648981399
"chr11",109238472,109238872,401,"*","1700096J18Rik",0.806037365042656,0.651246093226787,0.0713141823782279,"Gain",779,"Promoter (<=1kb)",4.24749867725362,3.75360213752032,4.61475275537122
"chr5",25734570,25734970,401,"*","1700096K18Rik",0.0386870021722875,0.985604386533745,0.879092040442162,"Gain",-46,"Promoter (<=1kb)",9.4519240841714,9.40714869291341,9.49535155818219
"chr8",88434744,88435144,401,"*","1700096P03Rik",0.818228321401023,0.36356008569047,0.00780681753422106,"Gain",-65906,"Intron (NM_001310520/94187, intron 3 of 5)",5.72836518034006,5.22889645471971,6.09867766056957
"chr13",102883316,102883716,401,"*","1700099I09Rik",0.116683049512165,0.952123588173888,0.684574868713025,"Gain",-13047,"Intron (NM_175171/328329, intron 26 of 28)",5.931269386585,5.84565536583507,6.01208615939483
"chr13",70751228,70751628,401,"*","1700100L14Rik",0.292965954272028,0.909704901780661,0.487226388532828,"Gain",29868,"Exon (NM_144837/218333, exon 13 of 19)",4.39326093565169,4.21089900199797,4.5551369528617
"chr6",129521163,129521563,401,"*","1700101I11Rik",0.297761230501008,0.906315893415279,0.46719822120044,"Gain",-10916,"Distal Intergenic",4.50852764429879,4.32354075604124,4.67246804347048
"chr9",108281569,108281969,401,"*","1700102P08Rik",0.082371411216384,0.972158761290194,0.809361866182361,"Gain",11536,"3' UTR",5.27515130686264,5.20756743800942,5.33971034265059
"chr19",7360242,7360642,401,"*","1700105P06Rik",0.0868250162055085,0.955978153520862,0.703820309690633,"Gain",0,"Promoter (<=1kb)",7.29514416300734,7.22533094161684,7.36173442597412
"chr14",76911178,76911578,401,"*","1700108F19Rik",-0.185892397464566,0.905931729053541,0.466263024467756,"Loss",-3430,"Distal Intergenic",6.40055703223439,6.46726899090501,6.33061003575775
"chr14",122461097,122461497,401,"*","1700108J01Rik",0.167978373665045,0.929265177686872,0.561225324305711,"Gain",9553,"Intron (NM_029556/69634, intron 1 of 7)",5.90684005241096,5.79381379139207,6.01165111735613
"chr14",61531748,61532148,401,"*","1700109G14Rik",0.533413117317852,0.756556559017935,0.152138841850936,"Gain",10635,"Exon (NR_033788/67355, exon 2 of 3)",4.96570349260083,4.64368605405918,5.22879745779713
"chr17",10545459,10545859,401,"*","1700110C19Rik",0.568381729891021,0.769697707746231,0.17177099594073,"Gain",1928,"Promoter (1-2kb)",4.47754468533224,4.13376588216618,4.75496451066548
"chr9",40241923,40242323,401,"*","1700110K17Rik",0.66639173668829,0.573419455388897,0.0387074572111665,"Gain",-2445,"Promoter (2-3kb)",5.53133992530474,5.12826895574988,5.84604016725487
"chr3",28835175,28835575,401,"*","1700112D23Rik",-0.00908115003851082,0.996206109519626,0.968478347397303,"Loss",0,"Promoter (<=1kb)",7.9201884782927,7.89983528791552,7.94025852076637
"chr1",184295127,184295527,401,"*","1700112H15Rik",0.192742095504859,0.905583239823099,0.464346097924571,"Gain",-5239,"Distal Intergenic",6.26725512755748,6.14087999123538,6.38344632826464
"chr5",77176976,77177376,401,"*","1700112J05Rik",0.396130544073238,0.87905643994191,0.382610896521479,"Gain",-10266,"Intron (NM_027970/71868, intron 1 of 8)",4.15056180272161,3.90896239421372,4.35744615281298
"chr7",66866866,66867266,401,"*","1700112J16Rik",0.192458896719789,0.938151834036483,0.60777865758084,"Gain",4940,"Intron (NR_131044/76628, intron 2 of 2)",4.9061906451309,4.77970615062633,5.02247427333001
"chr3",88085191,88085591,401,"*","1700113A16Rik",-0.0492500133387246,0.974381091008838,0.832774595761072,"Loss",-99,"Promoter (<=1kb)",8.30873452165375,8.30861470135486,8.30885433200201
"chr10",86934404,86934804,401,"*","1700113H08Rik",1.28425138937759,0.150866834792898,0.000824339464918812,"Gain",40494,"Intron (NM_029685/76640, intron 2 of 5)",4.98927502969522,4.16931101721698,5.50886114284498
"chr16",50599756,50600156,401,"*","1700116B05Rik",0.835282270910093,0.629633913179475,0.0605367252156322,"Gain",-3616,"Distal Intergenic",4.26652486629057,3.75360213752032,4.64414700621996
"chr16",34740398,34740798,401,"*","1700119H24Rik",0.00223721595213955,0.999461349480416,0.996390783998176,"Gain",18901,"Intron (NM_139300/107589, intron 14 of 31)",3.88125470810758,3.85514983018047,3.90689561365745
"chr7",134797303,134797703,401,"*","1700120G07Rik",0.424731772659624,0.731905855420566,0.125106898428546,"Gain",28,"Promoter (<=1kb)",6.08565661208913,5.82867721918385,6.30370841216875
"chr19",37452951,37453351,401,"*","1700122C19Rik",-0.308955757044915,0.849866295776968,0.307904525222372,"Loss",-351,"Promoter (<=1kb)",5.7209229292126,5.84515733344834,5.58497364253967
"chr17",48350279,48350679,401,"*","1700122O11Rik",0.0377252287568535,0.986666266999522,0.88287988070097,"Gain",-1177,"Promoter (1-2kb)",6.38366542798234,6.33936028964697,6.42665039801535
