"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr16",4457583,4457983,"Vasn",1.44606916013279,0.0393958384342437,5.4738405210145e-05,"Gain",0,"Promoter (<=1kb)"
"chr11",83300567,83300967,"Rasl10b",1.44596678139409,0.233992291507248,0.00222887646061648,"Gain",0,"Promoter (<=1kb)"
"chr11",64326001,64326401,"Hs3st3a1",1.44412565861521,0.150866834792898,0.000799030638636345,"Gain",0,"Promoter (<=1kb)"
"chr1",166828364,166828764,"Fam78b",1.4422571837414,0.0429030775743325,6.75597294065816e-05,"Gain",-222,"Promoter (<=1kb)"
"chr9",48344360,48344760,"Gm8884",1.44191314494677,0.261855124615146,0.00292683963042834,"Gain",-20884,"Distal Intergenic"
"chr1",135872495,135872895,"Pkp1",1.43989867446545,0.167384508752013,0.000995850244224067,"Gain",-25550,"Distal Intergenic"
"chr6",126985170,126985570,"Fgf6",1.43901585160212,0.167384508752013,0.00100325903827461,"Gain",-6935,"Distal Intergenic"
"chr15",8619177,8619577,"Slc1a3",1.43654390711586,0.128258826596849,0.000536606385397628,"Gain",120714,"Distal Intergenic"
"chr15",31261064,31261464,"Dap",1.43215981148741,0.0164198877769807,1.33448191657556e-05,"Gain",36533,"Intron (NM_146057/223453, intron 2 of 3)"
"chr8",123020899,123021299,"Zfpm1",1.43130740154329,0.00179329729388066,5.26023536970584e-07,"Gain",12019,"Intron (NM_009569/22761, intron 1 of 9)"
"chr4",104715006,104715406,"C8a",1.43105075727674,0.0465752633442293,7.90946825557356e-05,"Gain",18189,"Intron (NM_001290645/230558, intron 3 of 9)"
"chr19",57149612,57150012,"Ablim1",1.42953891469009,0.314253601349739,0.00522603222161837,"Gain",36051,"Intron (NM_001103177/226251, intron 2 of 21)"
"chr4",137305497,137305897,"Ldlrad2",1.42907657240767,0.20641132340161,0.00164729513578817,"Gain",-3006,"Distal Intergenic"
"chr4",156218407,156218807,"Rnf223",1.42903614744661,0.314253601349739,0.00523964776768395,"Gain",3435,"Distal Intergenic"
"chr17",84311305,84311705,"8430430B14Rik",1.42817612427433,0.314253601349739,0.00526607880866503,"Gain",5324,"Intron (NR_130994/78148, intron 1 of 1)"
"chr11",34295394,34295794,"Insyn2b",1.42774596638093,0.314253601349739,0.00528064931503046,"Gain",30572,"Intron (NM_001025382/574403, intron 1 of 3)"
"chr15",97735507,97735907,"Hdac7",1.42706109874808,0.150866834792898,0.000797638067017071,"Gain",-5859,"Intron (NM_001204275/56233, intron 1 of 24)"
"chr4",62679871,62680271,"Gm11211",1.42552066485281,0.228620332238579,0.00212123413214231,"Gain",-34083,"Distal Intergenic"
"chr5",128810845,128811245,"Piwil1",1.42470419609705,0.115943653221112,0.000457145404476109,"Gain",-2065,"Promoter (2-3kb)"
"chr7",78790639,78791039,"Mfge8",1.42329730889389,0.349648153399149,0.00706021066586001,"Gain",7769,"Intron (NM_001045489/17304, intron 6 of 8)"
"chr4",117723301,117723701,"Ccdc24",1.42271618622835,0.166817552874189,0.00098168334162621,"Gain",5966,"Intron (NM_008135/14664, intron 12 of 13)"
"chr14",15712214,15712614,"Gm3636",1.42120657437493,0.351153366573366,0.00712888932355539,"Gain",-102,"Promoter (<=1kb)"
"chr3",95647796,95648196,"Ecm1",1.42119554058196,0.254512698652916,0.00276690795760621,"Gain",-915,"Promoter (<=1kb)"
"chr18",46282557,46282957,"Trim36",1.42104359046324,0.0711022267004025,0.000169045340906258,"Gain",48928,"Distal Intergenic"
"chr10",85287729,85288129,"Abtb3",1.42055051635626,0.351651728374929,0.00715415249605403,"Gain",65051,"Intron (NM_028709/74007, intron 1 of 16)"
"chr8",68402895,68403295,"Psd3",1.42025585440122,0.0713531568545593,0.000170743497583239,"Gain",23931,"Intron (NM_177698/234353, intron 3 of 14)"
"chr2",113486194,113486594,"Fmn1",1.41922876383857,0.257044822911912,0.00280164332874008,"Gain",-28841,"Intron (NM_001285458/14260, intron 13 of 16)"
"chr6",124817126,124817526,"Gnb3",1.41769873223669,0.186551965737803,0.00122689871560046,"Gain",0,"Promoter (<=1kb)"
"chr14",13934767,13935167,"Cfap20dc",1.41654106513765,0.106204837253855,0.000377112924450962,"Gain",131284,"Intron (NM_028934/74430, intron 7 of 15)"
"chr16",89919822,89920222,"Gm10789",1.41646200578069,0.140486972323374,0.000655567177640961,"Gain",-18903,"Distal Intergenic"
"chr2",157755253,157755653,"Vstm2l",1.41637473991775,0.18729459458709,0.00124245340418972,"Gain",-920,"Promoter (<=1kb)"
"chr14",33826833,33827233,"A630023A22Rik",1.41338152920843,0.282226438058051,0.00368791128789891,"Gain",-2122,"Promoter (2-3kb)"
"chr4",86829812,86830212,"Acer2",1.41266055936124,0.150866834792898,0.000786386318271469,"Gain",37161,"Exon (NM_001290541/230379, exon 4 of 5)"
"chr2",44979523,44979923,"Zeb2",1.41220294778696,0.202332795725926,0.00156344843748965,"Gain",20366,"Intron (NM_001289521/24136, intron 1 of 8)"
"chr2",165578130,165578530,"Eya2",1.4121820853359,0.282376508146366,0.00371702421541674,"Gain",80912,"Intron (NM_001271963/14049, intron 9 of 15)"
"chr12",71158134,71158534,"Tomm20l",1.41213492420973,0.150866834792898,0.000789818769840482,"Gain",0,"Promoter (<=1kb)"
"chr2",149977387,149977787,"Zfp120",1.41096963877396,0.115943653221112,0.000458232859242977,"Gain",811,"Promoter (<=1kb)"
"chr6",4903022,4903422,"Ppp1r9a",1.40785431441149,0.0371123784236627,5.0419756403531e-05,"Gain",0,"Promoter (<=1kb)"
"chr3",103645034,103645434,"Olfml3",1.40759702728672,0.129382390717605,0.000545302014170904,"Gain",0,"Promoter (<=1kb)"
"chr15",56108460,56108860,"Sntb1",1.40630589946827,0.310455831903115,0.0049079379360359,"Gain",-338115,"Distal Intergenic"
"chr8",9277698,9278098,"4930453L07Rik",1.40595133989739,0.310695880586264,0.00491652943466392,"Gain",83029,"Intron (NM_001347127/270028, intron 2 of 3)"
"chr8",94436011,94436411,"Gm30606",1.4050103718805,0.166817552874189,0.000984965885411842,"Gain",10192,"Intron (NR_154559/108167546, intron 2 of 2)"
"chrX",35591857,35592257,"Lonrf3",1.40409999227825,0.3107251342394,0.00496969053363058,"Gain",0,"Promoter (<=1kb)"
"chr7",30538053,30538453,"Ffar2",1.40190359657644,0.184764772994636,0.00119461476605498,"Gain",-14853,"Distal Intergenic"
"chr11",67348968,67349368,"Gas7",1.40112221306792,0.140486972323374,0.000664385676415421,"Gain",-74456,"Distal Intergenic"
"chr14",122192833,122193233,"Gpr183",1.40100892908133,0.184764772994636,0.00120366054533563,"Gain",9372,"Intron (NM_026861/68889, intron 4 of 8)"
"chr6",5582965,5583365,"Pdk4",1.4003727828609,0.251441468707863,0.00264352425649265,"Gain",-86687,"Distal Intergenic"
"chr2",62101081,62101481,"Slc4a10",1.4003091413274,0.251441468707863,0.00264147977991022,"Gain",122859,"Intron (NM_001242378/94229, intron 15 of 25)"
"chr13",73840645,73841045,"Slc6a19",1.40013190297952,0.185701950628583,0.00121270764683192,"Gain",0,"Promoter (<=1kb)"
"chr17",43671143,43671543,"Adgrf5",1.39953162289993,0.186202906344199,0.00121885374208695,"Gain",0,"Promoter (<=1kb)"
"chr2",20525560,20525960,"Etl4",1.39876036385569,0.086721613116628,0.000255717233848086,"Gain",1236,"Promoter (1-2kb)"
"chrX",93585626,93586026,"Maged1",1.39723897857615,0.0505482298532299,9.20846500552865e-05,"Gain",0,"Promoter (<=1kb)"
"chr5",115103409,115103809,"Hnf1a",1.39704640738591,0.339162827012767,0.00662889645533954,"Gain",5312,"Intron (NM_009327/21405, intron 1 of 9)"
"chr7",144856214,144856614,"Mrgprf",1.39630234752071,0.150866834792898,0.000797405412609696,"Gain",1568,"Promoter (1-2kb)"
"chr12",52986336,52986736,"Akap6",1.39144194508522,0.140486972323374,0.000644059029974357,"Gain",240170,"Intron (NM_198111/238161, intron 7 of 13)"
"chr8",79785955,79786355,"Zfp827",1.39121864888313,0.278433547176981,0.00352368033843022,"Gain",30889,"Intron (NM_001294279/622675, intron 1 of 14)"
"chr3",76200266,76200666,"Fstl5",1.39086898840175,0.278433547176981,0.00352981514673091,"Gain",217376,"Intron (NM_178673/213262, intron 3 of 15)"
"chr17",63648113,63648513,"4930405O22Rik",1.39072913350433,0.278433547176981,0.00353339882946056,"Gain",-28145,"Intron (NM_015794/50758, intron 6 of 8)"
"chr2",25556542,25556942,"Lcn5",1.38995377208629,0.166621912601542,0.000977496013656495,"Gain",8578,"Distal Intergenic"
"chr14",23571137,23571537,"Gm10248",1.38939779098419,0.278805732956075,0.00357359459164403,"Gain",-426498,"Intron (NM_001253358/16531, intron 9 of 30)"
"chr12",104035935,104036335,"Serpina4-ps1",1.38911796026293,0.140486972323374,0.000656038479232921,"Gain",-7883,"Distal Intergenic"
"chr7",139500673,139501073,"Utf1",1.38890160159428,0.219179922498561,0.00193212918372616,"Gain",-22696,"Exon (NM_177261/76484, exon 13 of 30)"
"chr11",75769341,75769741,"Rph3al",1.3882894411067,0.219765041297524,0.00194067995835033,"Gain",32144,"Intron (NM_029548/380714, intron 4 of 7)"
"chr17",17284026,17284426,"Zfp960",1.3872746326607,0.37470405463585,0.00904006551514864,"Gain",0,"Promoter (<=1kb)"
"chr14",120086749,120087149,"1700006F04Rik",1.38666295271005,0.115943653221112,0.000452985750028111,"Gain",100110,"Intron (NM_015820/50787, intron 1 of 1)"
"chr7",36397447,36397847,"Tshz3",1.3832421118469,0.0137875330174687,9.90783654235243e-06,"Gain",0,"Promoter (<=1kb)"
"chr1",165785710,165786110,"Pou2f1",1.38272490341936,0.304955228278551,0.00467974028018772,"Gain",-5070,"Intron (NM_011137/18986, intron 1 of 16)"
"chr11",114117436,114117836,"Gm11691",1.3795767714534,0.130881265014482,0.00055768100077187,"Gain",-24833,"Distal Intergenic"
"chr3",132782071,132782471,"Gstcd",1.37940883997366,0.246181702316094,0.00255775191797059,"Gain",15115,"Intron (NM_026231/67553, intron 3 of 11)"
"chr8",13250338,13250738,"Grtp1",1.37892295206575,0.198327423612772,0.00147580538767648,"Gain",0,"Promoter (<=1kb)"
"chr5",41062954,41063354,"Rab28",1.3737701861045,0.331934350653239,0.00624007110408812,"Gain",801680,"Distal Intergenic"
"chr19",16562810,16563210,"Gna14",1.37329849718915,0.274010930986713,0.00331229442311107,"Gain",149779,"Intron (NM_008137/14675, intron 2 of 6)"
"chr15",68795979,68796379,"Khdrbs3",1.37277911374228,0.33260095327495,0.00627700699549578,"Gain",-3890,"Distal Intergenic"
"chr6",143410869,143411269,"4930579D09Rik",1.37277911374228,0.33260095327495,0.00627700699549578,"Gain",69965,"Distal Intergenic"
"chr4",84463654,84464054,"Bnc2",1.37232480724968,0.274158655816091,0.00333330898624807,"Gain",64380,"Intron (NM_001369081/242509, intron 3 of 6)"
"chr17",29682525,29682925,"Gm26885",1.37199717061073,0.332999837883053,0.00631308551147666,"Gain",3987,"Exon (NR_168684/102640282, exon 4 of 4)"
"chr8",34301463,34301863,"Smim18",1.37187121992043,0.214289261991907,0.00186916715079241,"Gain",-63665,"Intron (NM_001042674/19663, intron 5 of 7)"
"chr3",133404951,133405351,"Gm6135",1.37180644127609,0.183214237854743,0.0011634776151201,"Gain",91929,"Distal Intergenic"
"chr11",107901898,107902298,"Mir7223",1.36547190657074,0.239218482263698,0.00238521952127775,"Gain",14224,"Intron (NM_011101/18750, intron 8 of 16)"
"chr16",4103141,4103541,"Gm5766",1.3650621741686,0.299470617467276,0.00436212610392946,"Gain",56048,"3' UTR"
"chr3",75742841,75743241,"Golim4",1.36483297835257,0.0758900651277822,0.000189127477862545,"Gain",121015,"Distal Intergenic"
"chr17",75311867,75312267,"Ltbp1",1.3647914980248,0.239752982711827,0.00239479080826492,"Gain",-257,"Promoter (<=1kb)"
"chr7",34876144,34876544,"Slc7a10",1.36447704354143,0.197596278462036,0.00144142583625525,"Gain",-9266,"Distal Intergenic"
"chr3",119726931,119727331,"Ptbp2",1.36425398730462,0.240142925527216,0.00240610057534139,"Gain",-149894,"Distal Intergenic"
"chr13",120198396,120198796,"Gm41077",1.3638148698207,0.0171457961025233,1.42938986250079e-05,"Gain",-18133,"Intron (NM_175538/245269, intron 1 of 3)"
"chr15",62994898,62995298,"Gm20740",1.36374015841808,0.368630718444503,0.00839783784563006,"Gain",356159,"Distal Intergenic"
"chr13",3570093,3570493,"Gdi2",1.36372992218597,0.299470617467276,0.00439670234947057,"Gain",-17582,"Distal Intergenic"
"chr6",49308264,49308664,"Ccdc126",1.36260684117038,0.299739285667333,0.00442848205118778,"Gain",12056,"Intron (NM_001311112/57895, intron 1 of 3)"
"chr6",29396320,29396720,"Ccdc136",1.36014619061418,0.0529395637888323,9.97101735609588e-05,"Gain",0,"Promoter (<=1kb)"
"chr14",63340389,63340789,"Ctsb",1.35943581989774,0.103425030629437,0.000352872012985234,"Gain",-19122,"Distal Intergenic"
"chr14",57604205,57604605,"Cryl1",1.35914780567309,0.0284137673911891,3.28995052696944e-05,"Gain",31335,"Intron (NM_030004/68631, intron 2 of 7)"
"chr7",96188443,96188843,"Gm15412",1.35451141339961,0.321022118686222,0.00582031512464678,"Gain",-197272,"Intron (NM_001310762/23966, intron 4 of 32)"
"chr10",26540259,26540659,"Gm8709",1.35443981717091,0.321022118686222,0.0058227300769417,"Gain",9988,"Distal Intergenic"
"chr14",35827132,35827532,"4930474N05Rik",1.35366983410158,0.321022118686222,0.00585526415990912,"Gain",10210,"Distal Intergenic"
"chr2",22611826,22612226,"Apbb1ip",1.35327553092891,0.162281689443726,0.000937001757679832,"Gain",-52113,"Distal Intergenic"
"chr8",19651604,19652004,"Defb7",1.3504841789513,0.197213453773357,0.00142065812357458,"Gain",106491,"Distal Intergenic"
"chr6",141195320,141195720,"Pde3a",1.35031004598056,0.164818279672906,0.000961825882551,"Gain",325,"Promoter (<=1kb)"
"chr2",167891836,167892236,"Pard6b",1.3490965503229,0.236918610290934,0.00229065435760431,"Gain",-30688,"Distal Intergenic"
"chr2",76650807,76651207,"Plekha3",1.34853741424138,0.197596278462036,0.00144290980505362,"Gain",145148,"Intron (NM_001385708/22138, intron 204 of 348)"
"chr13",120270429,120270829,"Zfp131",1.34749872434846,0.0988837363944451,0.000317531990768589,"Gain",-17771,"Distal Intergenic"
"chr12",108258593,108258993,"Hhipl1",1.34726125576194,0.23733967723181,0.00232277744868136,"Gain",-13536,"Distal Intergenic"
"chr11",53508077,53508477,"Il4",1.34637995455322,0.150866834792898,0.000785116639896652,"Gain",0,"Promoter (<=1kb)"
"chr13",46118563,46118963,"5033430I15Rik",1.3459929219798,0.000588215463959607,9.0810427634484e-08,"Gain",0,"Promoter (<=1kb)"
"chr5",128647887,128648287,"Fzd10os",1.34596319917909,0.150866834792898,0.000787040985763791,"Gain",29464,"Distal Intergenic"
"chr4",115820329,115820729,"Dmbx1",1.34475647730086,0.294947642452234,0.00418010213621438,"Gain",-23206,"Distal Intergenic"
"chr2",74825347,74825747,"Mtx2",1.3444624675931,0.112093209855912,0.000418787735590371,"Gain",169191,"Distal Intergenic"
"chr7",62049889,62050289,"Mkrn3",1.34434361003839,0.362915160680027,0.0077598650313681,"Gain",19612,"Intron (NR_166566/102634490, intron 1 of 2)"
"chr10",117198970,117199370,"Cpsf6",1.34347470636389,0.183214237854743,0.00116534822608075,"Gain",13508,"Exon (NM_001310609/432508, exon 4 of 10)"
"chr3",85102332,85102732,"1700036G14Rik",1.34234548083902,0.364327377671507,0.0078379735868735,"Gain",-122094,"Distal Intergenic"
"chr17",59225979,59226379,"Pdzph1",1.33992035215802,0.264751659109238,0.00297556439051974,"Gain",71991,"Intron (NM_027001/69239, intron 8 of 12)"
"chr16",35050010,35050410,"Adcy5",1.33750681999427,0.196156421694436,0.00139605567667791,"Gain",74776,"Intron (NM_001012765/224129, intron 1 of 20)"
"chr8",65145806,65146206,"Cpe",1.33625359114773,0.316672295021298,0.00546087864789561,"Gain",0,"Promoter (<=1kb)"
"chr17",83973974,83974374,"Kcng3",1.33452492729513,0.233330781634137,0.002210393464318,"Gain",-34650,"Distal Intergenic"
"chr2",157253024,157253424,"Src",1.33434291003672,0.197596278462036,0.00143977758817972,"Gain",-12789,"Distal Intergenic"
"chr4",150197326,150197726,"Slc2a5",1.33416209746735,0.111315553579413,0.00041197920282506,"Gain",-6075,"Distal Intergenic"
"chr14",30416757,30417157,"Sfmbt1",1.33379573957529,0.319533523881233,0.00554509357804666,"Gain",-19649,"Distal Intergenic"
"chr2",131654696,131655096,"5330413P13Rik",1.333646834799,0.233992291507248,0.00222535953343608,"Gain",34480,"Distal Intergenic"
"chr7",109406790,109407190,"Nrip3",1.32915017276702,0.288105043013591,0.0039184847928776,"Gain",-26038,"Intron (NM_020052/56788, intron 18 of 21)"
"chr16",10895450,10895850,"Txndc11",1.32910483068978,0.208492784520586,0.00172406915930523,"Gain",9944,"Intron (NM_134105/106200, intron 4 of 4)"
"chr17",49691325,49691725,"Mocs1",1.32880651066541,0.288105043013591,0.00392514962323584,"Gain",-43667,"Distal Intergenic"
"chr1",7964949,7965349,"Pcmtd1",1.32692242816369,0.196046170650693,0.00136135402296662,"Gain",805805,"Distal Intergenic"
"chr1",62268287,62268687,"Pard3bos2",1.32690138901327,0.196046170650693,0.00136472477594822,"Gain",-93019,"Intron (NM_001081050/72823, intron 13 of 22)"
"chr4",152512773,152513173,"Kcnab2",1.32626079821316,0.257402415567855,0.00280951474058223,"Gain",20139,"Intron (NM_001252655/16498, intron 2 of 14)"
"chr14",120500131,120500531,"Mbnl2",1.32573736337823,0.196046170650693,0.00137506973589596,"Gain",-12550,"Distal Intergenic"
"chrX",96475033,96475433,"Eda2r",1.3254045256967,0.196046170650693,0.00137968671582623,"Gain",-54218,"Distal Intergenic"
"chr4",9859681,9860081,"Gdf6",1.32368967183044,0.260268902548303,0.00285687451310469,"Gain",15309,"Exon (NM_013526/242316, exon 2 of 2)"
"chr1",136787214,136787614,"Nr5a2",1.31882366381656,0.159591395202924,0.000919004390815616,"Gain",93754,"Intron (NM_001159769/26424, intron 8 of 8)"
"chr8",121101891,121102291,"Gse1",1.31876493152666,0.314253601349739,0.00514605339680237,"Gain",-113314,"Distal Intergenic"
"chr3",101525147,101525547,"Atp1a1",1.31813928576475,0.314253601349739,0.00516710633187842,"Gain",-13124,"Distal Intergenic"
"chr6",22459428,22459828,"Gm38773",1.31757277988848,0.206453641872336,0.00168429557128137,"Gain",-67331,"Distal Intergenic"
"chr3",135601600,135602000,"4933401H06Rik",1.31587250115208,0.207383717064532,0.00170521780570126,"Gain",-55570,"Distal Intergenic"
"chr14",70768046,70768446,"Lgi3",1.31464183296033,0.282226438058051,0.00368086350843554,"Gain",0,"Promoter (<=1kb)"
"chr13",16494875,16495275,"B230303A05Rik",1.31417665620212,0.173597185204025,0.00108541791471316,"Gain",-296867,"Distal Intergenic"
"chr9",80956419,80956819,"D430036J16Rik",1.31416209457406,0.282226438058051,0.00369320717040499,"Gain",-557164,"Distal Intergenic"
"chr16",47978792,47979192,"6430553K19Rik",1.31170379547164,0.252697924122245,0.00270626255185502,"Gain",0,"Promoter (<=1kb)"
"chr16",77441232,77441632,"Mir125b-2",1.31111794041341,0.118227513274374,0.000472411000205512,"Gain",-1529,"Promoter (1-2kb)"
"chr13",75283978,75284378,"Pcsk1",1.31065326867463,0.118402816594848,0.000475263721781279,"Gain",46002,"Distal Intergenic"
"chr4",134070487,134070887,"Slc30a2",1.31057090164899,0.384476794744822,0.00980571934600991,"Gain",0,"Promoter (<=1kb)"
"chr4",133240342,133240742,"Kdf1",1.30947404131458,0.254512698652916,0.00275311936408121,"Gain",-5532,"3' UTR"
"chr15",76167303,76167703,"Mir3079",1.3082893990639,0.384542956961416,0.00993968727943874,"Gain",7465,"Intron (NM_028852/74281, intron 1 of 4)"
"chr1",61093890,61094290,"Icos",1.30596128651748,0.344219866230853,0.00686058985555982,"Gain",76817,"Distal Intergenic"
"chr9",45556203,45556603,"Cep164",1.30348308353308,0.206453641872336,0.00168775306829843,"Gain",183358,"Intron (NM_001081270/114873, intron 3 of 32)"
"chr5",67610677,67611077,"C330024D21Rik",1.30340083539827,0.206453641872336,0.00168926467706701,"Gain",-10164,"Distal Intergenic"
"chr12",108235871,108236271,"Ccdc85c",1.30332189314448,0.30910271404232,0.00483611854993978,"Gain",5381,"Intron (NM_001159910/668158, intron 1 of 5)"
"chr3",75424934,75425334,"Pdcd10",1.3029762815068,0.30910271404232,0.00484866581144411,"Gain",38825,"Intron (NM_019745/56426, intron 7 of 7)"
"chr2",62452726,62453126,"Ifih1",1.30297621360897,0.30910271404232,0.00485412713776673,"Gain",23473,"Intron (NM_001164477/71586, intron 3 of 14)"
