gene_id	a161	a165	a170	a173
Tmc3	44	40	66	71
Pcid2	482	575	712	782
BC028528	2777	2779	4106	5404
Inip	1794	1876	1905	2077
Cul7	65	46	69	64
Ranbp9	659	657	770	917
Ciart	96	97	112	117
Fndc4	96	110	363	417
Sp6	3	5	2	4
Efl1	437	464	446	600
Ift172	102	90	96	94
Rad9b	112	95	81	100
Saxo2	29	25	21	23
Susd4	1	1	5	7
Susd1	38	37	96	112
Sct	3	0	7	6
Pptc7	978	1025	1086	1187
Pln	39	32	19	38
Akap12	31	26	61	57
Tctn1	65	70	80	85
Cep85l	274	288	181	243
Shoc1	3	2	1	1
Slc35f1	5	2	2	2
Ripor1	173	194	219	271
Samd10	155	255	275	296
Gng10	22436	23772	21383	25967
Dock10	13546	13682	11623	14460
Phrf1	557	554	569	585
Mcl1	10956	12674	12662	15335
Nfe2l1	521	518	740	702
Rassf7	139	133	106	91
Ensa	2582	2611	2661	3024
Med30	2858	3271	2928	3710
Tm6sf1	2442	2733	2733	3573
Polr3k	2103	2092	2329	2537
Degs1	4389	4491	4776	5927
Lrrc56	39	42	48	42
Akr1d1	6	6	6	7
Ctss	55214	55873	83174	102962
Pold1	612	562	764	794
Ramac	3007	2863	3254	3939
Creb3l2	48	50	79	113
Rnh1	2993	3037	3943	4732
Ric1	284	294	329	366
Fsd2	21	21	19	21
Herc1	1131	1050	742	818
Dgki	0	2	2	12
Lpar1	76	81	46	68
Arfrp1	1586	1577	1602	1867
Scube3	22	13	10	18
Trps1	1818	1934	2349	2885
Pak1ip1	2048	2038	2456	2868
Rtel1	74	76	72	90
Atp5j2	6321	6251	7047	8439
Hoxb4	9	23	11	4
Josd2	780	847	830	1063
Mapkap1	697	805	939	1122
Taf5l	290	320	372	455
Dsel	22	23	15	30
Gmeb2	149	135	128	190
Golga4	714	665	691	908
Mindy1	125	104	93	124
Atp5l	12693	12108	10531	13331
Pbx3	109	85	167	163
Hoxb7	2	1	1	0
Bud31	3208	3230	3683	4402
Pkhd1l1	0	5	5	10
Pakap	600	457	337	483
Mboat1	144	112	216	255
Wdr26	1340	1177	1276	1691
Nudcd1	358	429	319	533
Shank1	34	30	19	27
Mvb12b	175	174	143	175
Angptl6	30	44	37	43
Nlrp6	5	12	13	9
Ptk6	89	30	52	43
Nup205	257	289	246	308
Trhr	13	5	6	1
Abcf1	1230	1298	1529	1882
Ptpn3	364	350	305	409
Gabpb2	654	606	553	560
9130409I23Rik	1	3	1	6
Kdm3b	1076	953	976	1176
Ascc3	810	817	818	875
Vill	454	550	549	789
Ephx1	93	87	307	420
Smurf1	453	399	499	696
Stap2	294	228	318	387
1700028J19Rik	24	25	27	36
Cnot4	1283	1455	1236	1699
Lefty1	48	7	42	40
Zscan2	10	15	7	14
Ost4	10446	9746	9599	11587
Six3	71	82	41	54
Sde2	1131	1201	1310	1567
Rap1gap2	137	130	96	126
Gngt2	10715	9572	11907	12944
Trmt112	4580	4810	4321	5379
Ctnnal1	12	18	9	23
Hace1	225	269	282	301
Abitram	350	382	351	425
Tmem214	474	532	661	719
Ralgps1	87	81	88	130
Agbl3	86	63	62	58
Vars2	136	143	157	175
Gcnt1	877	778	668	786
Kif16b	209	186	132	247
Phb	1235	1479	1710	2050
Ythdf1	980	1022	1145	1344
Itpkb	223	160	209	235
Baiap2l1	73	53	45	41
Garnl3	27	27	43	23
Pi4kb	347	393	317	355
Zcchc2	257	260	259	353
Bpgm	650	447	532	634
Zfhx3	118	112	75	142
Rnf146	1154	1275	1268	1682
Nipal2	117	112	93	107
Mrps34	934	975	1072	1251
Shfl	192	255	127	229
Man2a2	213	263	309	342
Ctu1	59	83	69	60
Fam117a	133	109	198	274
Irs2	2089	2271	2268	2375
Zfp653	171	186	254	289
Rpl12	452	537	467	560
Pogz	253	208	243	291
Kat7	943	932	1044	1237
Plcl2	493	582	596	653
Dido1	619	570	466	570
Rccd1	302	380	303	382
Tcfl5	0	4	11	7
Sccpdh	137	141	316	377
Prc1	349	476	396	423
Cnst	131	121	126	153
Supt3	583	750	880	952
Edc3	478	554	563	584
Slco4a1	11	18	7	15
Ube2l3	6187	6478	7181	8436
Pdk2	127	161	238	277
Lmtk2	289	323	299	333
Cldnd2	1	1	1	4
Rabggtb	467	538	473	608
Ppp1r9b	318	250	403	538
Bloc1s5	330	281	445	474
Tspyl5	29	15	20	26
Cables2	327	386	450	532
Txndc5	753	983	1211	1458
Asb17	8	3	0	5
Ube3c	485	514	500	613
Rps21	2985	3103	2655	3838
Tlr4	93	88	67	68
Cpq	355	234	371	501
Siglecf	28	40	27	5
Timm8b	1659	1799	1802	2230
Mtg1	370	447	415	520
Arhgap18	861	842	576	823
Tsga13	6	11	7	11
Tasp1	238	243	274	318
St6galnac5	7	6	11	10
Adrm1	2222	2429	2882	3445
Arpin	357	338	353	356
Usp6nl	1007	1016	1042	989
Pigk	882	969	1271	1549
Foxred1	675	787	880	902
Osbpl2	403	530	574	717
Eme1	91	71	69	68
Anpep	541	711	880	992
Echdc3	11	6	13	12
Atpsckmt	251	270	250	326
Psmd7	1903	2017	2186	2474
Zzz3	790	728	696	763
Mtg2	544	547	523	653
Zfp503	2	0	11	9
Ss18l1	98	84	140	179
Rreb1	220	251	227	326
L3mbtl3	173	196	152	187
En2	1	2	2	6
Rsad1	69	67	84	68
Marchf6	608	521	600	827
Nexn	5	10	2	6
Atp6v1g1	6845	6730	9104	10918
Lsm14b	51	52	45	57
F13a1	9	8	21	64
Mycbpap	3	9	7	16
Nrn1	8	28	10	24
Itga9	135	115	112	93
Adgrg6	298	299	481	577
Taf4	219	221	223	280
Prune2	60	34	45	65
Cdc123	2734	2892	3160	3887
Zc3hc1	382	411	542	535
Gipc2	27	12	23	8
Whrn	35	54	88	100
Camk1d	890	1018	1030	1406
Ifi44l	840	918	963	1170
Sart1	811	893	947	1072
Runx2	485	435	570	614
Stim2	467	526	413	571
Fam102a	231	286	245	283
Akna	2872	2988	3118	3234
Ube2h	641	590	869	1019
Cmc1	757	698	690	859
Naif1	587	516	440	585
Akap7	259	302	244	271
Adgrl4	4	0	2	15
Dap	778	815	1262	1401
Polg	184	182	191	221
Tbc1d19	140	165	214	255
Tekt5	3	7	1	1
AW209491	221	214	220	258
Nubp2	2427	2554	3102	3764
Fanci	68	121	90	82
Rbpj	1267	1264	1096	1268
Nlrc4	615	596	506	598
Bbln	610	624	745	791
Adk	524	554	830	1092
Zdhhc1	67	85	124	109
Atf7ip2	37	36	42	45
Tbc1d25	153	172	216	256
Abhd2	185	159	126	203
Ciz1	506	493	617	682
Daglb	689	786	803	857
Metrnl	1064	1104	2089	2351
Rpl39l	59	42	51	61
Gpatch2	359	295	394	440
Il18	1110	1092	1105	1316
Srrm2	9021	8462	9191	10631
Arid4b	2441	2350	2560	3155
Ppp1r10	830	861	1142	1440
Rpl22l1	2035	2113	1728	2372
Tbcd	315	394	502	494
Suv39h1	363	415	456	545
Stx11	504	580	643	785
Tbce	929	940	972	1243
Sec24d	108	107	124	153
Isg20	1470	1512	837	1060
Zfp750	5	2	1	3
Tgfb2	5	7	0	7
B3galnt2	322	328	291	406
E130309D02Rik	306	395	351	465
Lyplal1	44	27	43	70
Lgi2	2	5	1	4
Fn3krp	87	101	109	138
Pomt1	93	68	132	152
Prrc2b	435	328	386	518
Npepl1	1069	1211	1536	1736
Gimap3	19	3	16	25
Megf9	82	91	75	99
Foxk2	284	287	353	382
Azi2	584	645	514	785
Fndc3b	146	107	140	285
Cybc1	2073	2560	2223	2535
Cdk5rap2	220	241	227	226
Tnfsf10	48	41	34	36
Hexdc	81	87	103	127
Ndst2	318	356	346	435
Minar1	5	3	2	5
Rftn1	497	396	574	698
Rab3gap2	403	379	391	395
Rnf122	558	543	656	584
Tsga10ip	2	3	1	5
Mettl22	200	167	182	251
Atp6v0e2	6	6	7	3
Smarcal1	287	310	268	411
Exosc2	438	487	484	639
Fut11	335	348	377	446
Picalm	1319	1072	1396	1886
Sec24c	1115	1057	1204	1453
Marchf4	11	4	1	11
Wdr17	7	11	7	17
Synpo2l	7	5	4	3
Hlx	484	523	820	1036
Wdr45	376	401	440	523
Dusp10	522	572	664	846
Cdh6	9	10	8	7
Mreg	4356	4996	5028	5544
Neil3	276	342	213	215
Prdm16	42	44	28	40
Heatr5b	134	156	140	157
Cntnap2	21	12	12	3
Alg1	501	576	722	788
Tmem135	591	727	888	959
Mtmr7	16	11	8	6
Ttc36	2	2	5	10
Prpf18	1379	1440	1191	1458
Dcxr	1386	1369	1536	1737
Snx22	242	328	189	151
Morc3	1322	1375	1264	1318
Ppl	11	8	1	4
Mtmr12	432	540	565	726
Tcta	484	435	382	426
Col10a1	5	6	7	7
Slc9a8	403	431	494	509
Zdhhc2	24	36	48	40
Ubn1	1260	1198	1316	1527
Wfs1	51	45	79	77
Tnrc18	416	338	439	604
Micu3	137	118	68	78
Nt5dc1	537	576	673	788
Nrtn	1	0	10	5
Asb6	526	552	430	510
Tspyl4	93	120	98	110
Cdnf	26	21	9	21
Dse	237	254	394	370
Znfx1	396	428	436	439
Calhm4	18	22	9	10
Nup133	283	296	332	372
Uhrf1bp1	46	28	39	51
Ptpa	1474	1692	1920	2203
Cyp7b1	25	29	46	43
Foxp3	3	0	9	3
Cep104	146	151	156	226
Atp8b1	0	3	4	2
Zup1	1663	1456	1339	1793
Mmd2	7	11	8	11
Stau1	708	963	998	1160
Ncam1	11	14	8	27
Rsph4a	2	1	0	3
Ppp1r3f	34	50	46	69
Ubald1	1145	1204	1525	1879
Nphp4	12	15	17	7
Ccser1	221	250	127	215
Grin3a	5	7	2	6
Myo9a	449	393	449	529
Fam149b	479	464	466	607
Rcan2	9	11	2	3
Rbms3	4	2	4	1
Pgap4	0	7	11	6
Stub1	2823	2961	3742	4344
Mocos	15	33	27	39
Prex1	1968	2011	1981	2134
Ap5z1	340	395	404	542
Strip2	301	244	387	292
Hnrnpu	3307	3992	3951	4479
Lonrf1	125	60	127	118
Zfp189	42	35	32	32
Coro7	693	726	779	855
Mrpl12	904	1107	1364	1416
Vasn	13	20	19	17
Kyat1	80	99	108	122
Cpeb3	9	7	18	14
Rxrb	1108	1165	1360	1628
Spout1	461	521	516	590
Icmt	203	219	224	220
Oxld1	153	112	115	152
Zmynd8	874	937	829	1039
Capsl	182	185	246	230
Tbc1d13	99	65	91	109
Mrps6	847	901	960	1257
Lap3	384	388	609	719
Sdk1	27	21	8	12
Zer1	233	189	305	344
Msantd3	8	5	24	15
Ncoa7	631	604	706	966
Batf2	50	27	36	74
Usp53	273	277	257	224
Nploc4	423	532	562	695
Lmbrd2	149	145	129	194
Ldb2	6	0	0	3
Plekhg5	129	150	202	253
Dync2i2	57	75	100	118
Dock3	23	10	16	15
Trp53rka	245	267	288	351
Slc6a5	2	1	6	4
Fnbp1l	63	29	38	48
Prkrip1	446	470	512	535
Slx4	57	73	61	72
Alg2	243	278	483	598
Bahcc1	45	36	25	29
Htatip2	451	431	548	709
Orai2	651	779	903	1141
Exo1	102	154	95	94
Fbxl5	1024	1124	1121	1415
Alkbh4	132	167	153	128
Dnttip2	1364	1502	1462	1757
Thap3	528	531	539	650
Il22ra2	3	8	7	8
Dnajc28	170	154	122	177
Cc2d2a	56	59	86	96
Dnajc11	668	741	853	967
Ypel5	2818	2768	3753	3999
Polr2j	1960	1991	2144	2787
Galnt12	988	980	722	802
Cep131	69	75	92	120
Cpeb2	102	76	93	141
Kmo	5393	5317	5606	6399
Cercam	202	210	362	383
Zfp597	276	271	232	273
Zfand1	551	476	566	810
Cplane1	200	184	131	164
Ncoa5	502	493	547	703
Gabbr2	2	1	8	2
Zc3h10	529	663	697	851
Tbc1d2	16	18	11	17
Xkr5	13	23	20	10
Myl6b	57	69	45	77
Trub2	379	314	280	347
Wdr70	821	881	944	1008
Arhgap29	9	7	25	12
Zfp335	191	241	225	282
Nhsl1	47	47	40	68
Epg5	81	75	74	73
Zfp800	2132	1978	1813	2348
Mcph1	172	164	145	200
Rapgef1	1131	1121	875	1042
Pcif1	1130	1214	1370	1575
Endov	276	242	271	263
4932438H23Rik	39	32	13	20
Rere	564	588	512	602
Trim14	820	758	768	705
Srrm3	19	9	15	6
Slc44a3	8	9	3	2
Neurl2	147	152	165	176
Slc39a5	3	0	2	1
Heca	519	504	502	650
Lrrc17	8	11	10	17
Tmem120a	304	404	552	524
Alg14	295	318	431	520
Txlnb	49	27	14	38
Fgl2	5634	6280	4266	6072
Armh3	254	286	306	279
Eva1c	125	101	78	79
Gpr37	28	41	24	33
Slc26a11	163	233	226	283
Cited2	962	890	1085	1265
Spsb1	254	290	275	269
Coq10a	283	256	313	444
Rhbdd2	336	372	434	563
Urb1	132	125	116	132
Gsap	2265	2542	3190	3549
Pik3cd	2957	3270	2966	3332
Ptger4	1410	1854	1389	1417
Plcb4	125	117	177	200
Dag1	102	118	166	159
Clstn1	155	176	199	199
Stk32a	8	4	9	3
Mrap	3	1	11	9
Etfbkmt	87	91	122	101
Hip1	92	53	97	67
Rhou	7	7	10	5
Olfr906	16	15	14	7
Ccdc40	7	18	18	10
Zfp292	752	568	624	685
Rsbn1l	1044	970	797	801
Tbc1d16	299	286	252	328
Deup1	11	1	6	6
Zc3h12d	545	715	614	764
Dtx4	54	63	55	79
Ccdc32	371	345	348	494
Sinhcaf	1781	1757	1849	2031
Phtf2	471	459	540	619
Ankrd13c	609	690	661	722
Cbx4	392	475	837	816
Edrf1	171	188	165	199
Timeless	552	528	588	580
Ifi203	1228	1261	1257	1429
Magi2	11	23	13	42
Ginm1	473	496	711	769
Bahd1	108	88	140	166
Gnaz	47	50	47	37
Slc7a5	160	201	320	323
Fkbp6	2	6	0	1
Ptger3	1159	1565	1381	1754
Saa4	9	11	9	6
Cox15	492	585	573	650
Lats1	83	113	101	135
Rab11fip2	312	222	196	239
Ythdf2	2141	2292	2490	2993
Saa3	557	421	357	365
Elavl1	2716	2885	3519	4315
Ipo8	307	310	219	261
Stat2	1006	1092	822	912
Nup43	160	154	158	217
Disp2	1	5	2	1
Negr1	0	5	4	6
Ift88	88	75	88	104
Rbms2	228	226	290	313
Orc3	987	1029	1199	1392
Tph1	0	4	2	7
Ndufb10	2896	3041	3102	3810
Baz2a	939	844	736	993
Plcb2	937	863	622	805
Bub1b	365	404	306	335
Bmf	295	184	362	406
Flywch1	229	197	200	244
Klhl42	48	36	58	59
Plpp6	290	297	362	345
Gramd1b	270	335	286	261
Mrps35	644	685	736	794
Rep15	23	21	14	20
Zmym5	577	622	551	775
Gorab	151	143	96	96
Gpr26	2	3	3	2
Pnrc1	9592	11110	15734	18047
Gpr176	10	5	3	2
Ndp	1	5	0	0
9430038I01Rik	398	429	461	607
Rgl3	2	1	7	2
Maob	29	33	84	108
Hs2st1	268	312	374	381
Thbs1	208	142	847	1115
Tax1bp3	1312	1304	1956	2467
1700034J05Rik	0	4	0	1
Kcns1	4	2	2	0
Cd209c	164	163	239	336
Ikzf5	369	355	272	333
Alkbh3	752	705	839	869
2310057M21Rik	183	212	197	205
Fmo1	208	260	74	103
Ankrd6	25	13	12	24
Arntl2	86	54	80	89
Scamp2	3035	3312	3831	4668
Odad1	64	67	70	87
1700012D01Rik	148	127	184	146
Nemp1	148	127	184	146
Cd209e	23	17	33	70
Pclaf	2549	3286	2283	2607
Cuzd1	8	0	1	3
Zfp704	50	45	151	169
Emp3	4029	4403	4237	5463
Kyat3	131	132	228	203
Ttc12	7	2	9	8
Gas8	156	102	143	124
Prrc2c	2726	2000	1653	2358
Gpr34	3599	3618	2923	4601
Syngr4	11	13	4	12
Tm7sf3	417	436	664	806
Trappc5	2197	2333	2200	2685
Fgfr1op2	3178	3571	3483	3834
Tbc1d10c	1339	1455	1374	1614
Lrp1	455	359	813	1074
Ints13	427	462	545	640
Gbp7	257	241	280	310
Sema3d	8	2	10	0
Daam2	34	38	30	51
Klhdc4	522	469	588	705
Gbp2b	17	7	10	10
Dnm3	78	34	25	42
Plekha1	3065	3245	3935	3966
Mrps28	1013	1062	1400	1713
Bach2	110	95	104	124
Accs	111	79	113	121
Cdk6	587	535	480	552
Pacsin1	10	31	11	15
Cdin1	142	121	95	101
Btnl9	93	104	68	87
Stac3	4	5	0	6
Hey1	5	3	2	12
Ddx58	636	712	597	762
Suco	916	913	846	972
Btbd16	99	102	85	88
Rbm48	417	442	331	426
Alx4	9	12	9	17
Cchcr1	107	123	111	116
Ctsg	0	4	0	6
Zfp770	404	333	226	257
Slc25a24	111	75	155	142
Dcaf1	83	65	55	108
Cul9	99	127	172	176
Olfr56	34	36	19	27
Il7	145	122	117	132
Nsmce4a	3004	3404	3488	4455
Fam102b	274	290	354	524
Arhgap9	3834	4193	4047	4547
Trim7	759	804	1089	1112
Ankib1	301	301	263	343
Mars1	699	876	1010	1145
Skiv2l	648	724	830	839
Ufl1	885	778	752	1024
Bcor	358	341	277	349
Sec1	92	83	127	148
Trim41	145	93	70	105
Lrrd1	7	2	11	1
Etfrf1	671	703	804	1026
Pex2	1113	1173	1346	1566
Cbln3	20	13	9	15
Aqr	1318	1153	951	1170
Ppp1ca	7277	8174	10006	11977
Klhl32	29	12	21	33
Wdr47	160	178	170	214
Map3k10	90	87	131	145
Abhd13	414	432	459	474
Havcr1	6	10	9	1
Akap9	1948	1868	1774	2167
Fbxl4	274	291	322	425
Elapor1	3	7	1	4
Timd2	2	4	1	9
Slc25a28	222	250	387	491
Dtx3	458	537	867	998
Rc3h1	344	313	358	415
Hipk4	3	5	4	2
Plekha4	15	15	5	5
Mterf1a	248	219	145	231
Pitpnc1	233	182	217	264
Ltb4r2	20	8	12	5
Zbtb38	326	302	314	345
Large2	20	29	30	33
Ppp1r15a	7782	10041	14247	14015
Slc26a10	135	146	165	174
Rprd1a	234	231	266	343
Spns2	12	11	8	10
Sgms1	765	816	1231	1466
Cdh12	0	2	4	1
Usp45	396	419	354	462
Arglu1	1328	1382	1326	1623
Os9	1717	1834	2663	2737
Mybbp1a	832	759	820	1067
Gtpbp10	165	160	213	257
Blvrb	586	485	1302	1263
Rabggta	455	565	512	647
Cfap69	2	6	1	1
Dgkz	374	412	622	617
Bptf	783	680	686	793
Dxo	533	492	693	898
Xaf1	1253	1133	1154	1227
Sox30	0	2	6	3
Igsf23	6	3	4	11
Marchf9	3	3	2	5
Ambra1	422	382	361	437
Pvr	1055	1148	1771	2198
Manea	136	255	154	189
Tsfm	540	598	651	894
Tlr8	62	47	122	165
Zfp609	79	80	139	149
Cblc	1	2	7	4
Milr1	1074	1107	837	1099
Abhd11	462	528	662	794
Matn1	12	6	15	15
Necab1	38	52	38	50
Adam22	655	559	765	733
Tex2	128	118	143	182
Ckap5	851	829	775	983
Otud6b	282	350	336	510
C3ar1	19	18	41	48
Aipl1	8	5	12	5
Mettl27	36	20	87	57
Wdr7	187	181	161	275
Gstm2	0	1	3	1
Plppr2	7	6	14	8
Apoc1	3	0	11	13
Btaf1	751	859	694	868
Rundc3b	209	263	137	169
Abcb1a	1349	1386	656	945
Ofd1	213	194	220	281
1110051M20Rik	257	232	431	475
Cd79b	1108	1295	1554	2046
Ranbp17	19	30	14	39
Pogk	129	107	128	218
Mis12	448	460	463	482
Nlrp4a	3	4	1	3
Bace2	6	6	1	14
Kazn	32	35	23	40
Ildr2	3	5	7	5
Apobec1	2546	2492	2828	3552
Nlrp9c	8	16	21	13
Tmem51	1410	1425	2206	2075
Pck2	98	130	209	218
Dhx33	165	161	203	228
Gemin8	222	212	284	344
Plekhg1	7	15	43	41
Aicda	4	10	1	19
Dok4	49	28	54	42
Nrl	12	2	4	3
Erc2	0	0	0	6
Ppip5k2	440	422	520	596
Rimklb	8	3	0	3
Tasor	621	519	602	568
Oaz2	801	769	1173	1512
Dnph1	100	152	97	126
Efhd2	17456	19394	21039	24727
Rad54l2	110	83	60	75
Clcf1	241	267	316	384
Sh3bgr	3	2	4	6
Nup88	1819	2035	2219	2778
Phc1	664	776	585	806
Mthfd1l	104	161	164	175
Kremen2	64	70	35	24
Hmgn1	5101	5443	5807	7248
Madd	966	820	872	1078
Tbl3	614	672	647	818
Apobec2	3	3	2	0
Dnajc16	221	222	237	239
Limd2	31136	33723	36689	41682
Ap1g2	783	860	945	1125
Cyp2s1	42	34	13	23
St8sia4	2843	2659	3209	4043
Sh3pxd2b	102	67	94	155
Camta2	1005	912	1023	1204
Creg1	3920	4192	6775	7829
Klc3	11	1	1	3
Il17rd	35	30	23	11
Virma	621	557	474	682
Zfhx2	69	93	90	88
Scamp5	5	5	5	2
Rcsd1	1445	1563	1545	1565
Kcna2	29	23	26	54
Hnrnpul1	982	1033	1089	1317
Hesx1	6	7	1	9
Cep126	8	1	0	2
Eif4h	4353	4646	5368	6326
Erg	6	4	6	3
Ppp1r13l	9	5	9	20
Ints8	567	657	685	916
Slc25a34	3	2	3	2
Rnf167	3230	3663	3112	3722
Cd53	23436	24681	25904	32722
Siah1b	141	115	143	112
Lat2	2409	2833	2979	3009
Appl1	1051	1040	1044	1291
Spen	506	574	559	631
Snrnp25	916	892	952	1203
Oard1	770	700	798	770
Cept1	1973	2126	2430	2922
Cop1	1462	1538	1738	1891
Ttc3	882	869	1037	1362
C1qtnf4	10	4	2	0
Iqcc	300	331	286	388
Iqsec3	10	3	2	6
S100g	7	17	8	6
Chil3	116	46	82	219
Eml2	214	352	371	340
Agbl2	2	4	3	7
Tex264	203	216	193	316
Dennd6a	799	777	648	827
Hlcs	702	697	435	497
1700123O20Rik	951	1045	1151	1420
Snrpd2	1784	1845	1925	2485
Catsperd	28	20	14	13
Zmynd15	539	442	316	430
Gpr161	32	30	18	24
Six5	13	8	9	4
Szrd1	870	1015	1185	1296
Tiprl	1446	1432	1658	1838
Sft2d2	861	970	1003	1471
Psme4	467	528	459	631
Plekhh2	12	13	8	9
Reps2	18	23	12	5
Erf	34	25	44	70
Bsdc1	637	687	831	959
Crocc	13	10	13	25
Ino80d	538	462	474	524
Osbpl10	12	3	21	6
Wdr25	104	108	97	163
Tmem205	277	223	405	486
Gfer	558	636	689	814
Ccr6	2072	2535	1527	1478
Atp1a3	308	439	656	653
Fbxw4	102	144	245	235
Slc19a2	51	79	142	141
S100pbp	709	750	571	643
Rfx3	191	200	162	278
Ulk4	14	16	12	9
Slc16a11	2	5	0	0
Arhgef1	1968	2408	2417	2705
Tet2	2032	1710	1818	1910
Rcc2	1336	1427	2052	2228
Mgl2	278	266	940	1691
Rps19	37126	36917	37287	48625
Cables1	9	21	32	23
Asgr2	5	5	11	11
Arhgef10l	55	54	160	193
Gm11992	3	6	3	4
Mill2	14	19	20	23
Sh3kbp1	934	1054	1363	1551
Abhd4	763	784	1056	1247
Trim62	77	95	144	157
Cmtm8	134	110	90	139
Nrg3	3	12	14	10
Iffo2	115	116	141	143
Ghitm	8423	9037	11323	12605
Dpcd	465	404	520	590
Irgq	25	47	54	54
Fam117b	534	452	595	676
Ramp3	254	269	649	1012
Slc7a13	7	7	7	0
Wdr43	969	1128	1236	1313
Wwp1	272	255	209	317
Pif1	28	22	10	37
Nacad	3	2	10	10
Fzd7	34	34	44	57
Grid1	14	14	4	15
Rwdd2b	176	175	183	220
Ostc	3891	3938	4525	5508
Tspyl2	311	307	514	684
Elmo1	5928	6524	6722	7570
Iqsec2	67	38	84	106
Ccdc8	126	92	49	62
Nbl1	59	69	72	78
Msantd4	339	347	358	453
H2az2	2816	3098	3442	3916
Zfp598	134	102	149	141
N4bp2l1	3221	3109	2779	2969
Smc1a	2810	2801	2662	3449
Cyyr1	2	5	9	2
Ripk2	916	1077	1144	1319
Tmco4	217	263	312	430
Dnah7b	53	46	36	41
Brca2	275	242	170	215
Osgin2	695	784	875	996
Otud3	60	95	75	95
Zmiz2	2542	2487	3005	3381
Lonp1	404	402	515	633
Hectd2	198	169	163	186
Prkd2	511	532	437	533
Chrnb1	46	42	52	80
Rpusd1	160	219	191	306
Pla2g2d	29	59	70	45
Trir	2667	2942	3181	4084
Map6d1	0	9	2	6
Yeats2	233	270	291	291
Clvs1	1	3	4	5
Arhgap11a	492	522	388	575
Elovl6	102	72	109	106
Arhgap12	432	491	525	519
Phf8	408	318	429	433
Ublcp1	983	1004	821	1126
Chd7	1362	1540	1256	1620
Vps41	1254	1379	1535	1975
Pklr	6	3	5	3
Rbbp8	930	868	1006	1302
Mul1	242	325	360	376
Zfp236	748	653	554	657
Car8	2	4	0	2
Rusc1	561	642	784	868
Uspl1	411	480	371	480
Dmxl2	21	21	65	52
Tox	7	8	15	12
Ttc1	966	1200	1397	1668
Sox15	5	3	10	10
Cdk13	1082	897	924	1116
Katnal1	128	72	100	141
Gtf3c3	334	252	301	368
Sntb2	246	227	261	299
Slc7a1	373	383	350	406
Thoc6	521	588	686	950
Ak7	24	13	9	20
Inhba	17	10	11	26
Pcf11	1045	1092	1019	1291
Atg2b	163	194	166	199
Wrap53	209	262	223	302
Bdkrb1	3	3	4	6
Rap1gap	5	4	12	33
Tmem29	1023	1098	798	1120
Rgl2	1026	967	1515	1662
Ssr2	1983	2334	2830	3535
Pum3	1001	1136	1378	1717
Myzap	40	31	34	31
Shtn1	1543	1396	1342	1691
Ccdc9	290	295	461	512
Cldn5	4	0	0	34
Mdfic	695	688	646	812
Mettl18	101	126	81	67
BC055324	110	147	130	118
Wapl	1509	1880	1734	2212
Dicer1	307	318	261	343
Pik3r1	2082	2868	2684	2629
Meis3	283	325	207	297
Paqr6	6	4	9	8
Hibch	289	350	410	492
Nthl1	76	77	119	120
Ccnb1	355	483	507	562
Utp4	437	617	610	707
Mfsd6	776	827	1046	1248
Gk5	35	14	21	37
Arhgap32	62	52	26	38
Mmrn2	2	0	0	3
Rpl21	17605	16971	17016	20943
Tardbp	2503	2797	2282	2503
Cacna2d4	10	11	18	6
Shld2	463	516	498	425
Dcp1b	161	155	214	240
Syt15	5	8	7	4
Serpina3g	8949	9602	10788	12571
Piezo2	11	10	6	7
Zfp281	505	456	541	513
Stx3	140	190	336	322
Cep78	124	141	120	155
Kif14	42	64	42	57
Rrp9	341	526	446	642
Irf8	931	749	1773	1987
Rnf123	566	809	653	803
Ago1	99	87	105	160
H2-Ob	9332	10114	8128	9892
Sox5	9	17	10	14
Ptchd1	497	411	381	510
Nop53	2955	3198	3730	4527
L3mbtl4	36	66	72	103
Serpina12	107	99	179	190
Camsap2	134	119	93	129
Selenow	2606	2832	3402	4418
Crx	2	11	8	14
Sdk2	23	10	9	7
Tmtc4	129	181	98	105
Nlrp5-ps	3	1	0	5
Cdc42ep4	100	106	146	189
Inava	1	26	20	23
Mbp	1100	1010	764	888
Bicdl1	26	39	34	68
Ccdc74a	0	0	1	4
D11Wsu47e	143	132	155	151
Gucy1a2	1	8	2	16
Ggact	106	125	38	65
Fam104a	1989	1912	2076	2187
Mrps27	504	562	682	738
Kctd12b	49	35	62	53
Gcn1	362	399	341	391
Kif21b	392	242	277	349
Ddx24	2155	2291	2518	3076
Klf8	85	92	80	109
Pcca	424	494	651	676
Pnpla3	4	3	0	4
Slc39a11	464	614	591	732
Rragb	223	249	267	392
Rims1	1	2	2	4
Pyroxd1	514	447	533	720
Lrrc18	210	129	50	77
Lrrc29	28	32	15	27
Iapp	3	2	1	6
Bivm	78	97	70	73
Fcho2	1434	1359	1506	1933
Amot	16	38	45	35
Kcnj2	44	18	35	60
Rasl12	112	125	57	79
Cox6a1	13103	13395	13219	16415
Slco1a1	3	4	3	0
Btbd7	528	458	445	564
Zic5	4	5	10	29
Tmem273	452	465	127	163
Trpc5	5	3	2	0
Ubr7	362	407	430	487
Gm20604	210	252	273	332
Alg13	282	255	280	341
Pi4ka	314	313	314	307
Coro2b	5	8	4	4
Coq5	598	753	746	877
Tspo	4002	3918	7195	8269
Tmem45b	6	2	9	4
Rnf10	983	1195	1524	1837
Pde3a	5	11	6	11
Utp15	445	497	481	583
